,Dataset,Compression_method,Model,Fold,nun_zero_coefs,R2_score_train,MAE_score_train,RMSE_score_train,rho_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_test,dataset_size,group,prot_length
3294,RL401 2016,rbf1,esm2_150M,5,40,0.4232606773445541,0.1112161730295275,0.1408912094763179,0.6506834016831896,0.4056189348409367,0.1193192090499112,0.1475489694560852,0.6359698695757099,1324,Growth,128
3295,B3VI55 LIPST,iDCT5,esm2_150M,1,42,0.1551291458829609,0.2117096860885738,0.2977231101472818,0.2529802858862616,0.1187464544423602,0.2145004416887563,0.3030809017257428,0.1601719333572808,8067,Growth,439
3296,B3VI55 LIPST,iDCT5,esm2_150M,2,32,0.1328824878290172,0.2158906422804119,0.3014766783711569,0.1838432242135365,0.1318797027450631,0.2133903563021681,0.3014019720497879,0.1688527958051531,8067,Growth,439
3297,B3VI55 LIPST,iDCT5,esm2_150M,3,36,0.1311968051226376,0.2152711042270877,0.3012710644673897,0.1761738123312585,0.1328690093376715,0.2180326552053543,0.3033278545474996,0.1652432464303719,8067,Growth,439
3298,B3VI55 LIPST,iDCT5,esm2_150M,4,64,0.1848515279235473,0.2062318047227903,0.2908904640160523,0.3299361916618655,0.1408779514720997,0.2150282946255605,0.3056926370364712,0.2638252114354297,8067,Growth,439
3299,B3VI55 LIPST,iDCT5,esm2_150M,5,27,0.1294503756248228,0.2166448650172197,0.3037615033295722,0.172175899324146,0.133122883112718,0.2140716531495366,0.2944922119107542,0.1347332028650649,8067,Growth,439
3300,SUMO1 HUMAN,bos,esm2_150M,1,92,0.4247686416495861,0.2245305301866188,0.2841302272474159,0.6564936647319752,0.3372450792151283,0.2462181312097074,0.3157837285768028,0.6135318483456308,1801,Growth,101
3301,SUMO1 HUMAN,bos,esm2_150M,2,51,0.3729352733764709,0.2383864220203694,0.2991408158174269,0.6386370967708132,0.3124139837015469,0.248232041140755,0.3119740488675708,0.5544736842105263,1801,Growth,101
3302,SUMO1 HUMAN,bos,esm2_150M,3,89,0.4250923689418994,0.2273920227812023,0.2887658965845143,0.6687418002413906,0.3702409191284381,0.2303722021450024,0.2883365850571264,0.626546310318802,1801,Growth,101
3303,SUMO1 HUMAN,bos,esm2_150M,4,60,0.3693246378901295,0.2366880882287846,0.2981961668819924,0.6282556941342449,0.3714308674427738,0.243459146243405,0.304447365405202,0.6276586986532914,1801,Growth,101
3304,SUMO1 HUMAN,bos,esm2_150M,5,51,0.3699782586182852,0.2386170703340114,0.3003732045197531,0.6324005635302784,0.2909953251036791,0.2522467818533191,0.313466128295372,0.5385322705965288,1801,Growth,101
3305,parEparD all,rbf2,esm2_150M,1,220,0.7711588554643979,0.0398233159668323,0.0687699586830419,0.410044277410149,0.7308937925335259,0.0397750820315341,0.0668511363925883,0.3946370323886348,9193,Growth,93
3306,parEparD all,rbf2,esm2_150M,2,221,0.7586884063571958,0.0392083466236557,0.0676981275783793,0.4006684423344475,0.7782248797223801,0.0409206850158936,0.0718552282322936,0.4442438603780033,9193,Growth,93
3307,parEparD all,rbf2,esm2_150M,3,206,0.7579294168379901,0.0396638709815292,0.069088874415699,0.4269271907894287,0.7654075369605999,0.0397253266523049,0.0691851066604673,0.3634486376092223,9193,Growth,93
3308,parEparD all,rbf2,esm2_150M,4,231,0.7878552535128971,0.0397572743308293,0.0661735299061296,0.4032543086235617,0.694883421940067,0.041272940818882,0.07136956627034,0.4047203885564544,9193,Growth,93
3309,parEparD all,rbf2,esm2_150M,5,218,0.7575529337513001,0.0390540827971924,0.0683296187194614,0.4147980595836121,0.754512774215699,0.0423753718377674,0.0738930204492796,0.4201188508492074,9193,Growth,93
3310,TIM THETH,iDCT5,esm2_150M,1,188,0.6597770318209789,0.2874647571720425,0.3495129942743882,0.8256560419225086,0.5718495562804643,0.3383115799061004,0.4119461402704424,0.7968313838354404,1519,Growth,254
3311,TIM THETH,iDCT5,esm2_150M,2,163,0.6577076960603327,0.2909618524830669,0.3555178254014583,0.8335504544117908,0.5007217412994374,0.3426581745034285,0.4224927114699299,0.7079907042592561,1519,Growth,254
3312,TIM THETH,iDCT5,esm2_150M,3,110,0.5987207447693906,0.3222920214686967,0.386971381221183,0.8128646581827319,0.4249232172972406,0.374950217388498,0.442777533399356,0.6643329432166685,1519,Growth,254
3313,TIM THETH,iDCT5,esm2_150M,4,168,0.6525417091028283,0.2957186385612911,0.3590882652738189,0.8295450906023665,0.5488629488209141,0.3282800079235808,0.3987896308125336,0.7473432200855978,1519,Growth,254
3314,TIM THETH,iDCT5,esm2_150M,5,122,0.5847052571272688,0.3211599351095217,0.388871384568676,0.7958024663261662,0.532604932949163,0.353068934209449,0.4215567605671348,0.7789553920536703,1519,Growth,254
3315,YAP1 singles,rbf2,esm2_150M,1,2,0.1718370803227996,0.4234795937756126,0.5508352597402255,0.3799188640973631,0.0072888000436578,0.3918503928081384,0.5133268979979064,0.1485252375663334,362,Peptide binding,504
3316,YAP1 singles,rbf2,esm2_150M,2,33,0.5533594903441972,0.2945406567492397,0.4015676092726255,0.7697475440480451,0.5063017295115126,0.2906180325853598,0.3782087458508441,0.6843761569788969,362,Peptide binding,504
3317,YAP1 singles,rbf2,esm2_150M,3,2,0.1362380938825493,0.4129380319544408,0.5419874295055269,0.3504783155812668,0.1436036029056406,0.4447887835237236,0.5653843963785383,0.3468390250176861,362,Peptide binding,504
3318,YAP1 singles,rbf2,esm2_150M,4,62,0.6638882476981303,0.2400340524136125,0.3214571900722457,0.8393061379630166,0.4867211921986828,0.3883765847555487,0.5062560445102199,0.6299118914399642,362,Peptide binding,504
3319,YAP1 singles,rbf2,esm2_150M,5,55,0.628133498477728,0.2696930053978142,0.364681533148985,0.8075406202296063,0.4553430527563975,0.2839025021992323,0.3979508735841107,0.715351469547881,362,Peptide binding,504
3320,BG STRSQ,mean,esm2_150M,1,212,0.5058244616190256,0.4701482120628016,0.6257518634314848,0.673559509142402,0.4297994046820876,0.4942004427889416,0.6399063428138425,0.6424390680300023,3500,Enzyme function,501
3321,BG STRSQ,mean,esm2_150M,2,149,0.4756508041280716,0.4803253158164875,0.6396524551768153,0.6674503734425472,0.3817309616960608,0.5161608210366112,0.6885090295084914,0.5719130918855031,3500,Enzyme function,501
3322,BG STRSQ,mean,esm2_150M,3,146,0.4563923895897087,0.4915962197838511,0.6529548678857672,0.6642865333151458,0.4303792587871744,0.4945377620806013,0.6517929016116977,0.6029863111013672,3500,Enzyme function,501
3323,BG STRSQ,mean,esm2_150M,4,179,0.4889491124167053,0.4592997595276578,0.6132582475494036,0.6612724629039737,0.3905769324525927,0.542847224985872,0.750186748072205,0.669481383968245,3500,Enzyme function,501
3324,BG STRSQ,mean,esm2_150M,5,144,0.476396676752417,0.4862504520038196,0.6446402962507262,0.6640217309047466,0.3226920749546118,0.5116845581538336,0.6938027864782309,0.582477057154622,3500,Enzyme function,501
3325,BLAT ECOLX 2012,maxPool,esm2_150M,1,9,0.0654576826841389,1.3316494782112749,1.5527039886300007,0.3573663125542007,0.0569011444715642,1.3087889457514257,1.5387874633927832,0.3335753880923816,5259,Growth,286
3326,BLAT ECOLX 2012,maxPool,esm2_150M,2,3,0.0344289058037636,1.357269165515495,1.581548010707775,0.2634428505494589,0.0277326936423238,1.3313281366990923,1.5494009291527877,0.2359176365347376,5259,Growth,286
3327,BLAT ECOLX 2012,maxPool,esm2_150M,3,8,0.0576298478735506,1.324123680664545,1.5512539732879769,0.330244076302006,0.0419322929176059,1.351613984199427,1.5799886192795314,0.2890395333872417,5259,Growth,286
3328,BLAT ECOLX 2012,maxPool,esm2_150M,4,7,0.0514004633488182,1.331020201912206,1.5566745918343985,0.3237330514927319,0.0578687897345563,1.3483377555179126,1.570190425525681,0.3411423342135458,5259,Growth,286
3329,BLAT ECOLX 2012,maxPool,esm2_150M,5,10,0.0811134808503588,1.3066358210946636,1.5325488516894572,0.3834352930335553,0.0729010708572602,1.3294953253784156,1.5560236538445684,0.3682888841663446,5259,Growth,286
3330,SUMO1 HUMAN,pca2,esm2_150M,1,134,0.4050522323279023,0.2342205828395198,0.2889585715302629,0.6346118235152726,0.2519157093931909,0.271477982960763,0.3354969182647981,0.53312437273774,1801,Growth,101
3331,SUMO1 HUMAN,pca2,esm2_150M,2,119,0.4009398913918579,0.2355773670782231,0.2923847305257941,0.6524521700839679,0.2028623959012638,0.2718142317009798,0.3359089690155816,0.4359139190942044,1801,Growth,101
3332,SUMO1 HUMAN,pca2,esm2_150M,3,116,0.3858955818899665,0.2413331672166162,0.2984475209542799,0.6311328555794322,0.2853851527447367,0.2477461405233475,0.307148606148206,0.5362468954250116,1801,Growth,101
3333,SUMO1 HUMAN,pca2,esm2_150M,4,121,0.3733175318442315,0.2407588418301585,0.2972507072202495,0.6267415422374994,0.264480617106604,0.2621714217205969,0.3293311086265605,0.536623108965517,1801,Growth,101
3334,SUMO1 HUMAN,pca2,esm2_150M,5,99,0.3419649355682846,0.2497789746498955,0.3069784844093943,0.6026413610696673,0.2701015919729694,0.2607106474697883,0.3180513758881511,0.5220596369035624,1801,Growth,101
3335,RL401 2016,maxPool,esm2_150M,1,53,0.443218131269102,0.1095581173665144,0.1391866880270394,0.6680885679276688,0.4397331261341288,0.1058657280180166,0.1402024581795621,0.6398348014503944,1324,Growth,128
3336,RL401 2016,maxPool,esm2_150M,2,84,0.5662264010462454,0.0935997070329932,0.1235962651855573,0.7162208561173857,0.3922448364641921,0.1060292281021186,0.1425344677106988,0.6379056691490148,1324,Growth,128
3337,RL401 2016,maxPool,esm2_150M,3,54,0.482866891525225,0.1071829251521361,0.1359760075561108,0.696245155690486,0.3804955226969215,0.1087984414701284,0.1386008865158152,0.5989318190808893,1324,Growth,128
3338,RL401 2016,maxPool,esm2_150M,4,91,0.5698525642968055,0.090493869353439,0.1210576359941637,0.7061976971058048,0.413355026132631,0.1103728010742928,0.1483021565686975,0.6821327714191074,1324,Growth,128
3339,RL401 2016,maxPool,esm2_150M,5,123,0.6021493154084411,0.0873034257309815,0.1170184040360567,0.7423402694393119,0.4862925517612705,0.1060952060074738,0.1371707865393795,0.631130971957655,1324,Growth,128
3340,TIM THETH,iDCT2,esm2_150M,1,48,0.3528100452314222,0.4161824364197594,0.482055892637815,0.6537098999213392,0.3319825792044985,0.444881414118123,0.514560130673654,0.6667817795707522,1519,Growth,254
3341,TIM THETH,iDCT2,esm2_150M,2,42,0.3830059211195157,0.4129130308960216,0.4773130535763319,0.6744683110500597,0.3109441834860308,0.41894126563709,0.4963352216338607,0.5777206982932461,1519,Growth,254
3342,TIM THETH,iDCT2,esm2_150M,3,38,0.3483383868278191,0.429023927196255,0.4931358349886688,0.6581801782102774,0.2541085222111376,0.4421820785061476,0.5042669230995727,0.5135764870706225,1519,Growth,254
3343,TIM THETH,iDCT2,esm2_150M,4,54,0.4298456200309064,0.3906921946985952,0.4599875803329207,0.7022921243673593,0.4085192107429785,0.393005069162649,0.4566252584466445,0.6688396449653594,1519,Growth,254
3344,TIM THETH,iDCT2,esm2_150M,5,56,0.4148525064341667,0.3927783340559099,0.4615943073361861,0.6821539280992851,0.3718228159648403,0.4126735939479296,0.4887143322081292,0.6539135483781908,1519,Growth,254
3345,UBE4B singles,iDCT1,esm2_150M,1,19,0.188141889831378,0.7597784461442565,1.002642178213164,0.4308228150443505,0.1609779607703446,0.77532666929021,1.0770217695297155,0.4199313043586145,899,Other,1173
3346,UBE4B singles,iDCT1,esm2_150M,2,13,0.1916568124784015,0.7550562137229734,1.0162869033937654,0.4349322626634093,0.1339422449501673,0.8021032243244609,1.032062938200056,0.2915871889050073,899,Other,1173
3347,UBE4B singles,iDCT1,esm2_150M,3,16,0.1736124219029722,0.7650089257065626,1.01978631000683,0.4111010366962524,0.1648995350994609,0.7849919647661452,1.0438040084017084,0.3843360937169465,899,Other,1173
3348,UBE4B singles,iDCT1,esm2_150M,4,8,0.141913003844472,0.7903098861145996,1.0655220746689609,0.3966589505514009,0.1266065727459033,0.7573708229351379,0.9573357055187036,0.3523995205588678,899,Other,1173
3349,UBE4B singles,iDCT1,esm2_150M,5,11,0.1829115323763835,0.7581253200406718,1.0079877562830568,0.423195925516738,0.1002351144717695,0.8006075181398241,1.1094693393360933,0.3052701508100653,899,Other,1173
3350,BLAT ECOLX 2013,rbf1,esm2_150M,1,61,0.4877113651702195,1.1375178611974883,1.4014690852842386,0.6373736279950841,0.3554835262373731,1.2489327378397206,1.5456612294619858,0.5721310641444577,989,Other,286
3351,BLAT ECOLX 2013,rbf1,esm2_150M,2,81,0.5354870505494659,1.082817664885715,1.3401642618689096,0.6719657524339732,0.4137437745561827,1.176829395812431,1.4433828709395078,0.4877599665886054,989,Other,286
3352,BLAT ECOLX 2013,rbf1,esm2_150M,3,75,0.5561977069826269,1.0383328025327307,1.2933342821775982,0.659976842625952,0.3680285118269143,1.2734785990665507,1.5827815933512792,0.5613242149477635,989,Other,286
3353,BLAT ECOLX 2013,rbf1,esm2_150M,4,118,0.5896565357977379,0.9728743197118576,1.2210009834883386,0.702948306079586,0.3995783332436686,1.2346890762115414,1.637294625127536,0.6128318544043136,989,Other,286
3354,BLAT ECOLX 2013,rbf1,esm2_150M,5,50,0.4484110568135012,1.207845144773567,1.4735041381844989,0.6135808572068951,0.3138167710082371,1.2153333522355845,1.5020116306574232,0.4847236729726569,989,Other,286
3355,AMIE PSEAE,rbf1,esm2_150M,1,9,0.0637876307176913,0.2991173520106392,0.3647366314335322,0.3310975698435031,0.0608594247369522,0.3006298502824622,0.3761977920405116,0.3135038827262023,6568,Enzyme function,346
3356,AMIE PSEAE,rbf1,esm2_150M,2,8,0.0567549934229075,0.3017628096901331,0.3689355608156514,0.3358340505599945,0.0517928165533633,0.3002307529568128,0.3666046355878345,0.3254952395651531,6568,Enzyme function,346
3357,AMIE PSEAE,rbf1,esm2_150M,3,11,0.0714191712561127,0.295175847667281,0.3621333667361839,0.3500170651011492,0.0748179415458034,0.3081743623620299,0.3776332406554057,0.391634187487665,6568,Enzyme function,346
3358,AMIE PSEAE,rbf1,esm2_150M,4,8,0.0704723091058774,0.2999333077542879,0.3684934623147626,0.3415522090866336,0.0668456098024516,0.2929934965562566,0.3546452572488941,0.3674218997054696,6568,Enzyme function,346
3359,AMIE PSEAE,rbf1,esm2_150M,5,8,0.0819133978603877,0.2973765677888454,0.3653594328709303,0.3575736055254934,0.0649760116997845,0.2949585498234196,0.3585962691069697,0.2918833680852824,6568,Enzyme function,346
3360,SUMO1 HUMAN,iDCT1,esm2_150M,1,125,0.4802207922282864,0.2131123950917988,0.2700882018257143,0.7005639498359912,0.3412993301468228,0.2453339002568067,0.3148163797264384,0.6012690637651164,1801,Growth,101
3361,SUMO1 HUMAN,iDCT1,esm2_150M,2,106,0.4554013008023266,0.2194445813229147,0.2787775440149841,0.6899754506444938,0.3793079397583815,0.233870732178827,0.2964101331749504,0.6135486442658166,1801,Growth,101
3362,SUMO1 HUMAN,iDCT1,esm2_150M,3,92,0.4395792185696403,0.2268129646246644,0.2851044398607261,0.6746305327058154,0.3839532331101916,0.2221505862084658,0.2851802021922063,0.6193502902114464,1801,Growth,101
3363,SUMO1 HUMAN,iDCT1,esm2_150M,4,81,0.4321766332670538,0.2257766486071253,0.2829474303582885,0.6680355484533999,0.377279697715538,0.2379155951504589,0.3030276149607974,0.631082183581662,1801,Growth,101
3364,SUMO1 HUMAN,iDCT1,esm2_150M,5,114,0.4837190442535123,0.2129280541314065,0.2719108090744178,0.7056230747324149,0.3069494046923013,0.2517567573193333,0.3099192418115709,0.5400571749573408,1801,Growth,101
3365,PA FLU,bos,esm2_150M,1,14,0.0410706536056504,0.3764636238738904,0.5174940851554036,0.3144630200735884,0.0221748667270249,0.383600242565808,0.5010214005881046,0.1629972569039093,2363,Viral replication,716
3366,PA FLU,bos,esm2_150M,2,19,0.0445930306405673,0.380634092877125,0.5257887088889385,0.3286767507464921,0.0231604097493649,0.3676826867842939,0.457342981785292,0.2617450001569448,2363,Viral replication,716
3367,PA FLU,bos,esm2_150M,3,21,0.0523022009560224,0.3745194766786338,0.5218747172176207,0.3351331986549865,0.0639700118607415,0.364615926800946,0.4581372299726859,0.3504020024554822,2363,Viral replication,716
3368,PA FLU,bos,esm2_150M,4,16,0.0535668625614876,0.3701219658683388,0.4903489987694611,0.3308507982306118,0.0260437153679919,0.3966855299541764,0.5901145190273918,0.2833539309285636,2363,Viral replication,716
3369,PA FLU,bos,esm2_150M,5,14,0.0494241224107432,0.3732974553704829,0.5004708756645375,0.3163977876153352,0.0206950853377321,0.3796975955285854,0.5574786881026894,0.2989717171673025,2363,Viral replication,716
3370,PABP doubles,pca2,esm2_150M,1,554,0.7475595673192141,0.1528843465597706,0.1968449384331937,0.888834483790248,0.738953151143418,0.1540871630021003,0.1996168271103756,0.8838496159744247,36521,Growth,577
3371,PABP doubles,pca2,esm2_150M,2,550,0.7482568377929932,0.1520705315348085,0.1962242338043596,0.8894668297400865,0.7354141235402649,0.1564694980593049,0.2023339493044594,0.8794899301755452,36521,Growth,577
3372,PABP doubles,pca2,esm2_150M,3,557,0.747756963465682,0.1524002691535835,0.1961881308430806,0.8882743358868666,0.7364382007606154,0.1560204798719822,0.2029179131441668,0.886296198750842,36521,Growth,577
3373,PABP doubles,pca2,esm2_150M,4,554,0.7493747228848843,0.1517849790891063,0.1963728242747439,0.8889398984321896,0.7320140953008101,0.1569012601031083,0.2012394089969303,0.88277836472413,36521,Growth,577
3374,PABP doubles,pca2,esm2_150M,5,551,0.7479622389592779,0.152387352022804,0.1968276254177231,0.8889162670407176,0.7393210093549111,0.154707052314079,0.1988970251811596,0.8845478435377799,36521,Growth,577
3375,BG STRSQ,mean,esm2_650M,1,183,0.4960476567443859,0.4679629093548229,0.6319115071732501,0.6952439286730133,0.4167453763337972,0.4841088486099243,0.6471898192529945,0.68137919925959,3500,Enzyme function,501
3376,BG STRSQ,mean,esm2_650M,2,82,0.4234554649199128,0.5007440177151135,0.6707338090726441,0.6583164373541615,0.3792649905740509,0.5108354999978202,0.6898807250659097,0.6033063110645439,3500,Enzyme function,501
3377,BG STRSQ,mean,esm2_650M,3,138,0.4624595647287146,0.4837070231493882,0.6493008467117898,0.6828828883915373,0.440921629179175,0.4814870158856256,0.6457331385103096,0.6447815056526077,3500,Enzyme function,501
3378,BG STRSQ,mean,esm2_650M,4,182,0.505330021482078,0.4449166932938354,0.6033496999816297,0.7008572170369843,0.4114723121182329,0.5402804884506974,0.7372136934111355,0.6704659167148667,3500,Enzyme function,501
3379,BG STRSQ,mean,esm2_650M,5,127,0.4650684863472691,0.4869510329491751,0.6515763976678036,0.6760961649326496,0.3424530609159097,0.5052938309955597,0.68360674844329,0.6114190591301589,3500,Enzyme function,501
3380,RL401 2013,mean,esm2_650M,1,94,0.6345936639536387,0.1433641706153089,0.1996388143858254,0.7926554215393928,0.569396720963898,0.1776753358883182,0.2459855400125599,0.7750803510306847,1269,Growth,128
3381,RL401 2013,mean,esm2_650M,2,20,0.4308131968025315,0.1968922072713598,0.2583025993232247,0.6781536940332481,0.367969125103935,0.201995256064445,0.2646531005339383,0.5942255419965912,1269,Growth,128
3382,RL401 2013,mean,esm2_650M,3,23,0.4239320963746749,0.2017276681632244,0.263833991981789,0.6729248247848687,0.4281999497894998,0.1876068073604989,0.2328302339382902,0.6709283544290849,1269,Growth,128
3383,RL401 2013,mean,esm2_650M,4,25,0.459514046641671,0.192173517558375,0.252967423423548,0.6955644591872103,0.3811062364514904,0.1906009976929567,0.2562127990898535,0.6255281890357641,1269,Growth,128
3384,RL401 2013,mean,esm2_650M,5,66,0.5634134373770185,0.1630148783666412,0.2231697245471418,0.7628445199236361,0.5270483605615296,0.1729193206926579,0.2415542701714668,0.7418528032455389,1269,Growth,128
3385,HSP82 YEAST,mean,esm2_650M,1,113,0.5518599166175326,0.1614336847371211,0.2350193132933479,0.5547322410996471,0.4949972514244991,0.1692723369045793,0.2453389614576721,0.5008223094823168,4543,Growth,709
3386,HSP82 YEAST,mean,esm2_650M,2,134,0.564784618815961,0.1586996919665443,0.230028723840537,0.5536570112039465,0.5459576268534697,0.1668584478494769,0.2390630143219014,0.539026050503428,4543,Growth,709
3387,HSP82 YEAST,mean,esm2_650M,3,116,0.552695643624976,0.160019439830418,0.2329056624937788,0.5557900305101002,0.529074194919527,0.1710204397365031,0.24475841771312,0.529608325059984,4543,Growth,709
3388,HSP82 YEAST,mean,esm2_650M,4,110,0.5551757339326122,0.1600976793651507,0.231850555730514,0.5499943930023876,0.4974506234072365,0.1715498996094156,0.2544783476906873,0.5573240032403761,4543,Growth,709
3389,HSP82 YEAST,mean,esm2_650M,5,126,0.5683475129871245,0.1613348502127652,0.2325956123770048,0.5536654617563163,0.535231610057608,0.1536299701245752,0.2269808598016589,0.537792183632471,4543,Growth,709
3390,PABP singles,mean,esm2_650M,1,271,0.8433361359467639,0.1096173948497391,0.1450186870711149,0.8875028020483905,0.6154395264874668,0.1716958987665734,0.2200378606310552,0.7960144888028421,1187,Growth,577
3391,PABP singles,mean,esm2_650M,2,279,0.8492738258907944,0.1094043818994575,0.1389700562124106,0.8844851501806685,0.6234521126946867,0.1721283782551967,0.2378130687481623,0.8000855424188452,1187,Growth,577
3392,PABP singles,mean,esm2_650M,3,261,0.8165041707390281,0.1155796624519634,0.1543360436160828,0.8809296144262561,0.6923433637725052,0.1677398353113607,0.2082040754926795,0.8048377471563609,1187,Growth,577
3393,PABP singles,mean,esm2_650M,4,243,0.8011950899374128,0.1252248948031785,0.1644299722834649,0.8762579535910792,0.7029623953259749,0.1472712480781539,0.1876552359830752,0.7568605215096122,1187,Growth,577
3394,PABP singles,mean,esm2_650M,5,59,0.529246235174919,0.2028028971025186,0.2518557686511411,0.7422427295690149,0.4956358784886598,0.2022151324294273,0.2494302752996194,0.6775694615971254,1187,Growth,577
3395,BF520 env,mean,esm2_650M,1,61,0.2084174260929864,1.554146896462275,1.885751438549932,0.4545439991788954,0.2008912388268203,1.5189304827725711,1.854979287342012,0.4506837658454772,12577,Viral replication,852
3396,BF520 env,mean,esm2_650M,2,87,0.2290570322981187,1.5284726611755175,1.857684219455384,0.4742683380440443,0.2132103426601161,1.515272555123443,1.854353688887248,0.4669969944059962,12577,Viral replication,852
3397,BF520 env,mean,esm2_650M,3,72,0.2083628033410813,1.541092423686433,1.8754465907470048,0.4592146294437036,0.2058752910000919,1.566990213156528,1.8905730828061296,0.4460004686199955,12577,Viral replication,852
3398,BF520 env,mean,esm2_650M,4,62,0.2119812285149276,1.5431391809867483,1.873999328958806,0.4572432555655063,0.1789224226569017,1.5721543989087543,1.911348459300248,0.4218547011811255,12577,Viral replication,852
3399,BF520 env,mean,esm2_650M,5,68,0.2050298512294635,1.539123006037441,1.8718083632828184,0.4540339691378187,0.2120819110793038,1.5798839992402278,1.9132778951912888,0.4526111585964179,12577,Viral replication,852
3400,B3VI55 LIPSTSTABLE,mean,esm2_650M,1,117,0.3575493787661991,0.3345356089662256,0.4138042020205839,0.6372967668833137,0.3721551649751468,0.3328811286066474,0.409336056151854,0.6585472921531235,8329,Growth,447
3401,B3VI55 LIPSTSTABLE,mean,esm2_650M,2,120,0.3735823224735698,0.3293634789305836,0.4073444922856322,0.6508166448447287,0.3450487296315442,0.3364505940775625,0.4235106143696735,0.6350172740165859,8329,Growth,447
3402,B3VI55 LIPSTSTABLE,mean,esm2_650M,3,121,0.3785057166946954,0.327605330123283,0.405925724396816,0.6545533196973099,0.3399070871279681,0.3410679130143191,0.4244807874688154,0.6157974460866691,8329,Growth,447
3403,B3VI55 LIPSTSTABLE,mean,esm2_650M,4,118,0.3753237731160288,0.3290222524023908,0.4096171234130278,0.6554419821467768,0.3416034184686342,0.3362816018378748,0.4130238632462282,0.6068413527092664,8329,Growth,447
3404,B3VI55 LIPSTSTABLE,mean,esm2_650M,5,119,0.37387730836126,0.3304873267600802,0.4098646987977058,0.6509491061688707,0.3516074345319943,0.3314577165836758,0.4106304174262126,0.640736445223332,8329,Growth,447
3405,B3VI55 LIPST,mean,esm2_650M,1,65,0.1810145935472911,0.2187973301305228,0.2931267579079993,0.4385760540425329,0.1623126441401386,0.2191203176374329,0.2954943028980457,0.4074403182387789,8067,Growth,439
3406,B3VI55 LIPST,mean,esm2_650M,2,70,0.1744926234936835,0.2192577515691597,0.2941543140967973,0.4293984125717383,0.1706645552950252,0.2204829936828754,0.294592202763647,0.4237006629448455,8067,Growth,439
3407,B3VI55 LIPST,mean,esm2_650M,3,67,0.1810268193908965,0.2182873201955757,0.2925038301302259,0.4335664400514109,0.1682100481922087,0.2219168873406757,0.2970822977357806,0.4232352686487257,8067,Growth,439
3408,B3VI55 LIPST,mean,esm2_650M,4,67,0.1756908155922852,0.2187657982535136,0.2925204240861608,0.4303135335658771,0.1782440704460812,0.2207785350859276,0.2989709346580251,0.4375972222765173,8067,Growth,439
3409,B3VI55 LIPST,mean,esm2_650M,5,64,0.1782764323658704,0.2196848618655962,0.295120133561736,0.4322264905226138,0.1499649698813046,0.2198193215709551,0.2916174152312094,0.3983801395895283,8067,Growth,439
3410,BRCA1 BRCT,mean,esm2_650M,1,37,0.408295908336398,0.4890375945173402,0.6543108331598896,0.5338807648848466,0.3652105887595281,0.4884726966468476,0.6468336394748643,0.5291056946639644,1450,Growth,1863
3411,BRCA1 BRCT,mean,esm2_650M,2,115,0.5658012676444417,0.4161363291500163,0.5558166630712962,0.6203398790312408,0.4330028578890953,0.4444068773675251,0.6333528507918428,0.5524547942739236,1450,Growth,1863
3412,BRCA1 BRCT,mean,esm2_650M,3,129,0.586386215999792,0.3957110368185008,0.5330999485908421,0.63551253102803,0.4688209175304851,0.4800367380484966,0.6536628421978705,0.5162468080090417,1450,Growth,1863
3413,BRCA1 BRCT,mean,esm2_650M,4,53,0.4469988143663704,0.4686168124493798,0.6300680169752506,0.5592958835330082,0.4444742015951006,0.4694904324442375,0.6155045614172244,0.5466878353547897,1450,Growth,1863
3414,BRCA1 BRCT,mean,esm2_650M,5,66,0.4874072657674733,0.4475366576882771,0.6047598033812124,0.5831288458793374,0.4291070760441158,0.4781548143748287,0.6319109644765052,0.5246514048190979,1450,Growth,1863
3415,MTH3 HAEAESTABILIZED,mean,esm2_650M,1,58,0.3931824906993771,0.2395075974172475,0.2855851919789753,0.6450401183633481,0.3209981426366529,0.2519148075513625,0.3013247173125208,0.5801159943790732,1777,Growth,331
3416,MTH3 HAEAESTABILIZED,mean,esm2_650M,2,116,0.4527251930557221,0.2212470036338199,0.2694638345066503,0.6883497934319461,0.377489361440215,0.2496779832294148,0.2958117499123364,0.6327764860088003,1777,Growth,331
3417,MTH3 HAEAESTABILIZED,mean,esm2_650M,3,155,0.4988371299648205,0.2125575209971721,0.2601837474867658,0.7232892884904063,0.3534062420939485,0.238129938427831,0.2906539583479741,0.6208511246548326,1777,Growth,331
3418,MTH3 HAEAESTABILIZED,mean,esm2_650M,4,120,0.4611349251240138,0.2218155472640749,0.2687395470903399,0.6952818402702449,0.3370786395929902,0.2467236499853536,0.2988037863700967,0.5803625265486241,1777,Growth,331
3419,MTH3 HAEAESTABILIZED,mean,esm2_650M,5,56,0.3918755622302299,0.2413360866807851,0.2871307595500566,0.6488679519211229,0.3362963315092386,0.2422773348747844,0.2933018627996729,0.5721008523592167,1777,Growth,331
3420,HG FLU,mean,esm2_650M,1,49,0.2809321283908591,0.9193423952185816,1.0968521537889566,0.5801131570486158,0.277626463469664,0.9514456396702432,1.1269756740218602,0.5798095358585239,11279,Viral replication,565
