,Dataset,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_methd
6,UBC9_HUMAN_Roth2017,Lasso,7,0.6898937635337505,0.2093758488841401,0.2807814461134953,0.2937026547933627,0.2922656226486198,0.3956447521817789,0.8394398833506377,0.6111105168699084,839,pca1-2
7,UBC9_HUMAN_Roth2017,Lasso,8,0.6936467958945625,0.2084600996386487,0.2782575388094493,0.2213892522871824,0.3103482442943356,0.4270811113257152,0.8387163196500064,0.5624351668844318,833,pca1-2
8,UBC9_HUMAN_Roth2017,Lasso,9,0.6938206771694162,0.2041796740703306,0.2744608659874754,0.214003989004795,0.3392843206320582,0.4813629091625766,0.8418568085332749,0.5515014128412141,814,pca1-2
9,UBC9_HUMAN_Roth2017,Lasso,10,0.6961872871727507,0.2057601277369575,0.2743510068992105,0.2602478072374624,0.3172185691755569,0.4544565822940217,0.8426172271526791,0.6205040480872585,818,pca1-2
0,UBC9_HUMAN_Roth2017,Lasso,1,0.6294193568569033,0.2287391860546326,0.3052813860570526,0.3065389605134456,0.3178952216337432,0.4134408278263763,0.8020271149060444,0.630429587375702,543,rbf2
1,UBC9_HUMAN_Roth2017,Lasso,2,0.6293284878408145,0.2295637630600338,0.3056019025127928,0.3003895771933129,0.2989898998945398,0.4116727983220355,0.8091163307484941,0.5904803544277449,546,rbf2
2,UBC9_HUMAN_Roth2017,Lasso,3,0.6243490414798125,0.2287596724432834,0.3053636956171928,0.3717206151537596,0.3061646266235792,0.4154803527070049,0.8030372735071191,0.6852369236546756,558,rbf2
3,UBC9_HUMAN_Roth2017,Lasso,4,0.6237313111398524,0.230775250281878,0.3099086760014979,0.3121288992874075,0.2982230880105665,0.3823531130915011,0.8012915012729124,0.6326190705279259,559,rbf2
4,UBC9_HUMAN_Roth2017,Lasso,5,0.6267363238557793,0.2279702665918623,0.3062441173819697,0.2648037171886264,0.3243650917706637,0.4270606730959459,0.8042344868997957,0.6486203146963374,553,rbf2
5,UBC9_HUMAN_Roth2017,Lasso,6,0.6248185311921547,0.2306699630117488,0.3068074379807211,0.3215128129364349,0.2989006922888921,0.4130541477808531,0.8020207376819005,0.6384340502441006,547,rbf2
6,UBC9_HUMAN_Roth2017,Lasso,7,0.6230499703203871,0.2309132851315464,0.3095672771118173,0.2822622873207578,0.2996665335149287,0.3988361413202576,0.8041032998499349,0.620064711424171,546,rbf2
7,UBC9_HUMAN_Roth2017,Lasso,8,0.6290430685852177,0.2286378435648167,0.3061945604651395,0.3243980319566999,0.3028159727759415,0.3978282505820806,0.8072827081118121,0.6189201848039789,557,rbf2
8,UBC9_HUMAN_Roth2017,Lasso,9,0.6204417507443001,0.2304354368235087,0.3055847783624525,0.3799829615524244,0.2970258563470387,0.4275277058858762,0.804102504539399,0.6779740570538246,554,rbf2
9,UBC9_HUMAN_Roth2017,Lasso,10,0.6216025670318803,0.2305856935787617,0.3061806057101185,0.3917827160500079,0.2922576244830973,0.4120772572361463,0.8019645444049053,0.694737068336337,558,rbf2
0,UBC9_HUMAN_Roth2017,Lasso,1,0.5389044190643302,0.2569644066534723,0.3405292638186826,0.2342611275422337,0.3216650993854327,0.4344528751400626,0.7622316597835529,0.6038470025484043,362,bos
1,UBC9_HUMAN_Roth2017,Lasso,2,0.5376565295648059,0.2558937824728438,0.3413059135272152,0.2651665704027738,0.3149961965752925,0.4219087075963222,0.7701815470183377,0.5706335372942755,382,bos
2,UBC9_HUMAN_Roth2017,Lasso,3,0.5366796515941852,0.2545899009821311,0.3391297107082853,0.2023760437193892,0.3256677880369836,0.4681372303447322,0.7657754667468419,0.6224658799056572,369,bos
3,UBC9_HUMAN_Roth2017,Lasso,4,0.5332619129233389,0.2582796219947538,0.3451606797123495,0.2863598789675007,0.2943665719201644,0.3894491207224009,0.7629930860756045,0.6219507831685257,374,bos
4,UBC9_HUMAN_Roth2017,Lasso,5,0.5358688164907438,0.2549886859570168,0.3414917882397868,-0.1467839268527593,0.3479278644617754,0.5333701755457804,0.7662262002674325,0.5779011063771035,364,bos
5,UBC9_HUMAN_Roth2017,Lasso,6,0.5332319563266636,0.2572574463420976,0.3422124078862121,0.3159489841155322,0.3149058571975595,0.4147442831317159,0.7612903865055668,0.6304414469650521,375,bos
6,UBC9_HUMAN_Roth2017,Lasso,7,0.5243203129103366,0.2600380507220166,0.3477526589978159,0.3623681844264756,0.2893993963294818,0.375921021428313,0.7601976939809727,0.6465209570409886,377,bos
7,UBC9_HUMAN_Roth2017,Lasso,8,0.5277440433281292,0.2590273932550723,0.3454812229434226,0.3811354153770556,0.2911287851137038,0.3807570752367634,0.7606342439038127,0.6649327208730509,369,bos
8,UBC9_HUMAN_Roth2017,Lasso,9,0.5432604427543524,0.2542249897840881,0.3352176008306746,0.1992097938928413,0.3355428287799822,0.4858719514233351,0.7667113233977229,0.6141530998913977,373,bos
9,UBC9_HUMAN_Roth2017,Lasso,10,0.5258451922313861,0.2591350689824997,0.3427391113617264,0.3788259305461945,0.2951519991133452,0.4164433453067025,0.7588002446911755,0.6969048053004774,383,bos
0,UBC9_HUMAN_Roth2017,Lasso,1,0.4605391437425131,0.2838971584178624,0.3683315564258136,0.0307779265358674,0.3808973368003587,0.488780618523195,0.6785742824747523,0.3775645448459898,524,rbf1
1,UBC9_HUMAN_Roth2017,Lasso,2,0.4648863618397537,0.2862001217151749,0.3671846002746135,0.0444315673900375,0.3498727227658189,0.4811216865776817,0.6782591527110264,0.3977559603466799,545,rbf1
2,UBC9_HUMAN_Roth2017,Lasso,3,0.4586340009163627,0.2836445253307437,0.3665815813471303,0.111111727953944,0.3796002282439951,0.4941942349309623,0.6794505955504346,0.4074709013824476,527,rbf1
3,UBC9_HUMAN_Roth2017,Lasso,4,0.4653154125884642,0.2840734369207425,0.369431163181642,-0.0528824134836751,0.3720021960804249,0.4730434510533062,0.686234419255961,0.3369121519727992,536,rbf1
4,UBC9_HUMAN_Roth2017,Lasso,5,0.4607868824286256,0.2849900331690808,0.3680782157813311,0.0965458186667486,0.3610818121174046,0.4734138889443456,0.6825821957775405,0.4644815721008343,535,rbf1
5,UBC9_HUMAN_Roth2017,Lasso,6,0.4687868787930381,0.2822792934868108,0.3650728963009697,-0.0877917124062113,0.4040768552312888,0.5230088468446326,0.685756551063255,0.3024229088639513,522,rbf1
6,UBC9_HUMAN_Roth2017,Lasso,7,0.4555638944374185,0.285249516073331,0.3720374128952357,0.120944860848956,0.3571461999441658,0.4413871457724754,0.677780155296627,0.4580482694959915,525,rbf1
