,Unnamed: 0,Dataset,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_methd
389,389,A freq,Lasso,5,0.6060514230604424,0.0174796423473116,0.0226341947383438,0.440306157003672,0.0204562871092132,0.0271888936113346,0.7758731970571124,0.6670634800801059,2566,iDCT5
390,390,A freq,Lasso,1,0.3177279958079281,0.0222594022789962,0.0298411743533002,0.2829355641419052,0.0226902475699825,0.0305474586526302,0.555978567736648,0.5420376495974282,511,sigmoid1
391,391,A freq,Lasso,2,0.3162876811299927,0.0221590642143747,0.0298583798795618,0.2998586325752987,0.0229763238989509,0.0302496424633564,0.5612462335159206,0.5256424332963919,538,sigmoid1
392,392,A freq,Lasso,3,0.3231809660062944,0.0221787573842816,0.029741346037696,0.2611614356944545,0.0228053990805302,0.0309297730534102,0.5598580393587902,0.5257429088179205,518,sigmoid1
393,393,A freq,Lasso,4,0.3228790474262795,0.0221835471175935,0.0297394427001032,0.2672287669666581,0.0228516934563887,0.030840884560051,0.5622301878931735,0.5196115585165487,532,sigmoid1
394,394,A freq,Lasso,5,0.3202381572709568,0.0222266927026388,0.0297319690048137,0.2763740899260037,0.0228867415534551,0.0309152900203562,0.5623469108051172,0.5160163493195292,517,sigmoid1
395,395,A freq,Lasso,1,0.5709555701077818,0.0181976092102174,0.0236640060991961,0.4369295450535172,0.0209363704715736,0.0270693211081379,0.7516342682871876,0.646655356256749,2381,iDCT4
396,396,A freq,Lasso,2,0.5659945622669855,0.0182854535489048,0.0237890512603396,0.4396699357203837,0.0208607993756272,0.0270613425749558,0.7493331799825895,0.6530916967357591,2290,iDCT4
397,397,A freq,Lasso,3,0.5663199228762767,0.0182909221064186,0.0238072413040816,0.4390989182557722,0.0208498317981224,0.0269491514028855,0.7479736994933477,0.6469585611363592,2325,iDCT4
398,398,A freq,Lasso,4,0.5880212483435933,0.0178391990729244,0.0231972823257117,0.418637815906844,0.0212195517463148,0.0274704649011412,0.7607357424632674,0.6358243191726949,2574,iDCT4
399,399,A freq,Lasso,5,0.5752200775701113,0.0181793547214047,0.0235032148569886,0.4190895383462828,0.0208497421726423,0.0276994323794826,0.7532475211006778,0.6476965384835007,2410,iDCT4
400,400,A freq,Lasso,1,0.2993607853223944,0.0225716773006888,0.0302401788283618,0.2758183378036977,0.0228574514605579,0.0306986838029806,0.5385000862745927,0.5315107648324475,493,rbf1
401,401,A freq,Lasso,2,0.3055390613649208,0.0223406593872584,0.0300921659502404,0.2617613124010183,0.0234063857718191,0.0310617397769388,0.549297232119358,0.4962179368753164,525,rbf1
402,402,A freq,Lasso,3,0.3014250676360984,0.0225508645913805,0.0302155731596611,0.2648031821788913,0.0229286624936075,0.0308534522304694,0.5405633384006278,0.5214602179807137,487,rbf1
403,403,A freq,Lasso,4,0.3055007073654481,0.0224652616029791,0.0301186570512899,0.2573015901496143,0.0230854507796599,0.0310490893409201,0.5458744566076317,0.5036579100134907,512,rbf1
404,404,A freq,Lasso,5,0.3068885733705326,0.0224202369721111,0.0300224969550575,0.2558908934851674,0.0231938253747852,0.0313497859864431,0.5496628440046807,0.4973687117786313,518,rbf1
405,405,A freq,Lasso,1,0.3580558809187136,0.0223061892469623,0.0289458126507112,0.2883654255874158,0.0234943074457574,0.030431580875366,0.5908930887272398,0.5332460859631627,889,iDCT3
406,406,A freq,Lasso,2,0.3512013183336049,0.0223931202199743,0.0290860345756481,0.2981553192372638,0.0235123439625254,0.0302864159797409,0.5881381152576153,0.5300164305798082,855,iDCT3
407,407,A freq,Lasso,3,0.3527286326705459,0.0224505019383419,0.0290848974000233,0.2990067977628102,0.0232073466399711,0.0301272061206945,0.5883836666342608,0.5370320412640104,869,iDCT3
408,408,A freq,Lasso,4,0.3573665295161748,0.0222798972035241,0.0289721930363822,0.2919807209352801,0.0236184007064965,0.0303155297481592,0.5917663693278891,0.5259430078275158,902,iDCT3
409,409,A freq,Lasso,5,0.3599122560194335,0.0223723889272335,0.0288512767017265,0.2650914177723152,0.0235135675646708,0.031155371212081,0.5926453261651708,0.5221673894755602,871,iDCT3
410,410,A freq,Lasso,1,0.8345618723250446,0.0111182430250035,0.0146945042133271,0.8198008717290773,0.0116597595791017,0.0153134250335149,0.9120253699596088,0.9045938386408076,570,bos
411,411,A freq,Lasso,2,0.8325535986089381,0.0111793620363062,0.0147763594062804,0.8270767452795996,0.0114748984087084,0.015033291450285,0.911076205056794,0.90532333189037,568,bos
412,412,A freq,Lasso,3,0.8334376125030036,0.0111585876401779,0.0147541028575566,0.8238148840900066,0.0115037280612493,0.0151038117402245,0.9121979710088244,0.9032305333350324,571,bos
413,413,A freq,Lasso,4,0.8332898694194766,0.0111396829893815,0.0147564093869601,0.8246043762376629,0.0116328240181189,0.0150887060027162,0.9112597877682216,0.9059866054016598,569,bos
414,414,A freq,Lasso,5,0.8355339244175143,0.0112052603610241,0.0146245814271494,0.8158847310456302,0.0113079384110566,0.0155941308475307,0.9114246594556226,0.9065395187377954,559,bos
415,415,A freq,Lasso,1,0.3385023846857355,0.0219646302649775,0.0293833478178814,0.290848572490518,0.0226923574966096,0.0303784411579859,0.5787028233414334,0.5491825731381432,687,pca1-2
416,416,A freq,Lasso,2,0.3390576890000526,0.0218518452579339,0.0293569757433289,0.3043498017727057,0.0228839206295524,0.03015246577995,0.5833991607049102,0.539910075394774,725,pca1-2
417,417,A freq,Lasso,3,0.3410091622369753,0.021929637605978,0.0293470212373605,0.2722729645215798,0.0227952878677085,0.0306963126968644,0.5794906004761566,0.5335524729194231,681,pca1-2
418,418,A freq,Lasso,4,0.3394926696605154,0.021968385581119,0.0293723382186837,0.2831965806462879,0.0226923089409607,0.0305030069815902,0.5797651898578563,0.5365646423777605,676,pca1-2
419,419,A freq,Lasso,5,0.3440057082480979,0.0218878232290935,0.0292075622018137,0.2818460205370022,0.0228494105620236,0.0307981802432209,0.5865059624997089,0.5225630005969756,699,pca1-2
420,420,A freq,Lasso,1,0.9713074782934928,0.0047068867569102,0.0061195782722286,0.9693103410037368,0.0048594539356612,0.0063196354321066,0.9837754271802058,0.982634661210994,515,mean
421,421,A freq,Lasso,2,0.9717353663866666,0.0046756613659521,0.0060708739653273,0.9671612445849144,0.0050579519526699,0.0065511979343552,0.983935284876424,0.9814219397162316,512,mean
422,422,A freq,Lasso,3,0.9711715756947196,0.0047298951965039,0.0061381117495477,0.9704728938325592,0.0047319341501369,0.0061831872438351,0.9837931364976564,0.982910998112548,508,mean
423,423,A freq,Lasso,4,0.9712373022690568,0.0047245540898814,0.0061293512260489,0.970095491715686,0.0047591220386926,0.0062303286001928,0.9835676553671632,0.9837359481232087,507,mean
424,424,A freq,Lasso,5,0.97143672054753,0.0046945019281974,0.0060946576381961,0.9690527472282332,0.0048810820521639,0.006393332944923,0.983959106382487,0.9822921119095172,500,mean
425,425,A freq,Lasso,1,0.0545411549240946,0.0274558781624263,0.0351284064535196,0.0221742304158921,0.0278799680347831,0.0356719403541605,0.234564359803951,0.1578474387293914,217,rbf2
426,426,A freq,Lasso,2,0.0549812149184347,0.0274172501920164,0.0351034464432115,0.0245872367817356,0.0280380003115295,0.0357043880253018,0.230048190285444,0.1669999509349418,217,rbf2
427,427,A freq,Lasso,3,0.0554984002229844,0.0274701840776623,0.0351338454898211,0.0265680439383575,0.0278218219233631,0.0355021582201493,0.2346266801624304,0.1627795204619084,240,rbf2
428,428,A freq,Lasso,4,0.0539099499075763,0.0275005772718649,0.035153286772964,0.0208517558522872,0.0278488284918959,0.0356506001028256,0.2307239245325355,0.1538936585778227,202,rbf2
429,429,A freq,Lasso,5,0.0568872707768766,0.0274565655729653,0.0350208823079265,0.0294981204845853,0.0277518067468164,0.0358025913112301,0.240628122182856,0.1599109981109191,243,rbf2
430,430,A freq,Lasso,1,0.8096617693687813,0.0121008290929223,0.0157615944377481,0.8005962406607047,0.0123490986090892,0.0161087805376413,0.8976973986451833,0.8948920113024592,573,maxPool
431,431,A freq,Lasso,2,0.8111085904532127,0.0120348748541133,0.0156940719886395,0.7960433969624366,0.0126381502792689,0.0163266191333138,0.8990253884831076,0.8889477504642318,580,maxPool
432,432,A freq,Lasso,3,0.8103136323443355,0.0121117591793052,0.0157449903291621,0.80043673119707,0.0123603405120004,0.0160746771819924,0.8985135011050688,0.8922585421728616,600,maxPool
433,433,A freq,Lasso,4,0.8104406468291357,0.0120625408487424,0.0157352014941016,0.7978863565825681,0.0125690893849925,0.0161972182985476,0.8983539465946104,0.8903351457202294,565,maxPool
434,434,A freq,Lasso,5,0.8112480827999928,0.0120967784849911,0.0156671847919084,0.7946495848254556,0.012381053753834,0.0164688799308655,0.8986269748755851,0.8924843639814898,575,maxPool
435,435,A freq,Lasso,1,0.0717740827597233,0.0271398397893686,0.0348067905351785,0.0250134929155321,0.0277989244248241,0.0356201133137701,0.274938198123157,0.1812447578290357,302,sigmoid2
436,436,A freq,Lasso,2,0.0741184065021831,0.0271003106340131,0.0347461957400288,0.0286136149144706,0.0279299247620721,0.0356306202653158,0.2755488703746911,0.1933137713065545,320,sigmoid2
437,437,A freq,Lasso,3,0.0672289805396574,0.0272672178496988,0.0349149850415112,0.029652340953472,0.0277035046002826,0.0354458697070889,0.2678016897997543,0.1791062950349774,289,sigmoid2
438,438,A freq,Lasso,4,0.0635935413031643,0.0273480578453558,0.0349729204281208,0.0328497083825711,0.0276854093773494,0.0354315052895354,0.2598931476579273,0.1980195413272532,255,sigmoid2
439,439,A freq,Lasso,5,0.0666034779869728,0.0273125778086897,0.0348400178833972,0.0342590085439953,0.0275283425816298,0.0357146668622325,0.2668186731380648,0.1943748456809213,278,sigmoid2
440,440,A freq,Lasso,1,0.3177534694126694,0.0222685302205021,0.0298406172665582,0.2881710730647129,0.0226953839843579,0.0304357361335285,0.5602466856252256,0.5487538268295996,532,pca1
441,441,A freq,Lasso,2,0.3146098485585271,0.0222081869861008,0.029894993718297,0.2991140045443768,0.0229357661321046,0.0302657240341278,0.564577055402072,0.5316821060261948,521,pca1
442,442,A freq,Lasso,3,0.3214726376184126,0.0222048190118985,0.0297788567776732,0.2662526236111825,0.0228731280303088,0.0308230234159128,0.5633385300555834,0.5310976510665553,503,pca1
443,443,A freq,Lasso,4,0.3203157880773257,0.0222410448709985,0.0297956792542142,0.2776378298886777,0.022792313607981,0.0306210527029534,0.5632968990728251,0.533038153724434,526,pca1
444,444,A freq,Lasso,5,0.3198237684813309,0.0222532257779878,0.0297410300588191,0.2793893944212712,0.0229128439920013,0.0308508117284702,0.566519290871657,0.520454781405975,512,pca1
445,445,A freq,Lasso,1,0.1524801796938281,0.0257996819180861,0.0332592204931129,0.124988914121345,0.0261253291920856,0.0337444824489493,0.3901421001420307,0.3520386663093031,188,iDCT1
446,446,A freq,Lasso,2,0.1486658528171911,0.0257830334152284,0.033318049061851,0.142111307815682,0.0261982958946215,0.0334844252159839,0.3861601274372692,0.3700296894199487,191,iDCT1
447,447,A freq,Lasso,3,0.1480382284080836,0.0258574903338723,0.0333683238709101,0.1441560260994275,0.0259585529572375,0.0332888853999794,0.3831321051307538,0.3755556098145142,202,iDCT1
448,448,A freq,Lasso,4,0.1498488884912847,0.0258163565047403,0.0333232815871086,0.1374840072705132,0.0260875800362946,0.0334600201527362,0.3878326463179987,0.3650717248447281,197,iDCT1
449,449,A freq,Lasso,5,0.155028188271072,0.0258269709852213,0.0331486915596172,0.1172126713936715,0.0260339098099957,0.0341463522391867,0.390386313026306,0.3599652269803142,190,iDCT1
450,450,SS E,Lasso,1,0.1109525004745221,0.1110097713468217,0.1422877513095119,0.0662592541189084,0.1125948336446897,0.1439834183190613,0.307941189504465,0.2245267814423002,399,pca2
451,451,SS E,Lasso,2,0.1046561584035652,0.1116079201253648,0.142729696509743,0.0745567686621421,0.1121504079852165,0.1435890289775684,0.2987093985044697,0.2292826493495213,355,pca2
452,452,SS E,Lasso,3,0.1170927318362446,0.11023875672904,0.1412909010220994,0.0532875626911812,0.1149438259127951,0.1470779382992904,0.3117476410025214,0.2194541869118683,398,pca2
453,453,SS E,Lasso,4,0.1098142792230907,0.1110051708421559,0.1418709362864039,0.0672120918906434,0.1134071374189524,0.1459970663810145,0.3021911505407458,0.2298255727654012,366,pca2
454,454,SS E,Lasso,5,0.1069984816972738,0.1109569734008301,0.1418919033585257,0.0675011140958301,0.1147317124407394,0.14679506754446,0.300949847502838,0.2332219362126613,354,pca2
455,455,SS E,Lasso,1,0.4125933596235436,0.0905482741432031,0.1156576754468931,0.3564415119013888,0.0934938643326446,0.1195345183668797,0.615528576006503,0.5637298616478468,548,iDCT2
456,456,SS E,Lasso,2,0.4098955401429525,0.0909123141147121,0.115873430694678,0.3637025998038359,0.0921243685686219,0.1190628958625115,0.6123602011938437,0.582164789369982,532,iDCT2
457,457,SS E,Lasso,3,0.4082623377880178,0.0905378055913463,0.1156701382034793,0.3755421931231321,0.0936322427622021,0.1194510693021266,0.6128160255979898,0.583254667349638,540,iDCT2
458,458,SS E,Lasso,4,0.4087675976905053,0.0902838825188245,0.1156198061257982,0.3795054831699249,0.0935571602421864,0.1190752904528276,0.6127116904394116,0.5877295207265272,561,iDCT2
459,459,SS E,Lasso,5,0.4062107587712035,0.0905288540746916,0.1157038147880382,0.3821746602124505,0.0937532746933018,0.1194868633614569,0.6116262234998113,0.5872590983849172,527,iDCT2
460,460,SS E,Lasso,1,0.8354880098084345,0.0460706651236054,0.0612073830796251,0.7447021952202708,0.0559682070112535,0.0752874980407213,0.913522174555382,0.858541752817487,3374,iDCT5
461,461,SS E,Lasso,2,0.8338642650972539,0.0462177915580701,0.0614824188740911,0.7421374250505244,0.0564823098202986,0.0757949942708854,0.9125259383232772,0.8582113933408385,3225,iDCT5
462,462,SS E,Lasso,3,0.8315312504488315,0.046428869918555,0.0617186367657247,0.7456172834552657,0.0567697238600195,0.0762398955262905,0.9111919751693444,0.8562969707671424,3174,iDCT5
463,463,SS E,Lasso,4,0.8354043356162975,0.0458887428772737,0.0610045627591308,0.7488785073249051,0.0571006806034551,0.0757520896589234,0.913484453018826,0.8633598959951226,3352,iDCT5
464,464,SS E,Lasso,5,0.8272984115995006,0.0467682810937905,0.0623992948284622,0.7600308414201771,0.0559094656204985,0.0744671986592412,0.9090241762564876,0.8692820522791459,3121,iDCT5
465,465,SS E,Lasso,1,0.3362879887568595,0.0910280335427289,0.1229404708471376,0.2840827510904553,0.0925577655166175,0.1260755111897383,0.5715915754906788,0.5389878852294218,507,sigmoid1
466,466,SS E,Lasso,2,0.3345282227938457,0.0907899989288181,0.1230507422666389,0.2945037535170933,0.0926580323864188,0.1253700273640501,0.5722385131908923,0.5386179836065558,516,sigmoid1
467,467,SS E,Lasso,3,0.335221282367489,0.0905156554128666,0.1226013358907421,0.2900408713571974,0.0944279127529049,0.1273664857109804,0.570977855668055,0.5350010921201708,514,sigmoid1
468,468,SS E,Lasso,4,0.3322792405749785,0.0908771684423245,0.1228713308982958,0.2987107068430651,0.0934051476206244,0.1265905479419394,0.5695039827220146,0.5438659149840501,497,sigmoid1
469,469,SS E,Lasso,5,0.3334512355778463,0.0904907438900272,0.1225878645044009,0.2961657230300549,0.0946028258558985,0.1275329803552176,0.5740948443742904,0.5323392366739849,511,sigmoid1
470,470,SS E,Lasso,1,0.8019705729201299,0.0506724424339298,0.0671536927026182,0.7167638463814985,0.0593521618341379,0.0793000878860383,0.8950882277253551,0.8401885223979527,2834,iDCT4
471,471,SS E,Lasso,2,0.8044725602341276,0.0503014455615493,0.0666996068103666,0.7151907633355217,0.0594799117519018,0.0796569001506623,0.8962499373283668,0.8413085191386915,2862,iDCT4
472,472,SS E,Lasso,3,0.8034644203229223,0.0502739047814084,0.0666618313731499,0.720817613977227,0.0600183367637133,0.0798697820637154,0.895577359028319,0.8442000747724697,2841,iDCT4
473,473,SS E,Lasso,4,0.8056757122959093,0.0499958166374271,0.0662852143976492,0.7181661054299828,0.0601621433330165,0.080250784486508,0.8976761233889713,0.8474072422380651,2949,iDCT4
474,474,SS E,Lasso,5,0.8026174059299491,0.0502720046967376,0.0667092321769094,0.7261678038667405,0.0600995755913102,0.079548053480275,0.8958305108546734,0.8471290662437889,2869,iDCT4
475,475,SS E,Lasso,1,0.3194004562935253,0.0923126824518173,0.1244946992248681,0.2621117554570032,0.0943267469934207,0.1279954761892702,0.560428707317893,0.5200750773355487,510,rbf1
476,476,SS E,Lasso,2,0.3139385005028057,0.0924489416296724,0.1249398387381026,0.2808450113629172,0.0938262996871363,0.126577821137572,0.5591176121970567,0.5293072803515186,507,rbf1
477,477,SS E,Lasso,3,0.3166132338308921,0.0921545074810715,0.1243053815286115,0.2653812661052238,0.0963183181407173,0.129559568152228,0.5571842338073802,0.5163576954333149,500,rbf1
478,478,SS E,Lasso,4,0.3127363288948095,0.0925261130698869,0.1246564678337051,0.2816072307780337,0.0948784094614852,0.1281249331175904,0.5551460860311782,0.5318733467865586,489,rbf1
479,479,SS E,Lasso,5,0.3129110311763757,0.0920976952895802,0.124462352026443,0.2790924917128359,0.0961139023100536,0.1290705250325593,0.5611475840373459,0.5204202330944335,500,rbf1
480,480,SS E,Lasso,1,0.5758654793180957,0.075770929619403,0.0982781209393204,0.5255668575531032,0.0792595356879063,0.1026329553154376,0.7456056564548892,0.7053436417406264,993,iDCT3
481,481,SS E,Lasso,2,0.5797013816502667,0.0755731824189878,0.0977908898755042,0.5192284267019246,0.0790761786273262,0.1034941393842671,0.7486269855052871,0.7084511141799348,1018,iDCT3
482,482,SS E,Lasso,3,0.5771524754443881,0.0754802323756532,0.0977796649787081,0.524869758662809,0.0803127446504579,0.1041945081321142,0.747881747645463,0.7055216478780337,1026,iDCT3
483,483,SS E,Lasso,4,0.5781473481399254,0.0751587869136233,0.0976637767523017,0.5209916453673753,0.0808603370884903,0.1046222894841164,0.7468653148038693,0.7115558669860998,989,iDCT3
484,484,SS E,Lasso,5,0.5762866474316075,0.0753008315791738,0.0977389323948432,0.5336068321234742,0.0800093245964918,0.1038157850083209,0.7466128387383779,0.7134521687882782,1021,iDCT3
485,485,SS E,Lasso,1,0.7513916651400586,0.0575767259509191,0.0752424409074025,0.7276498314117861,0.0593226580312735,0.0777612349012202,0.8654618776490614,0.8480486970973199,620,bos
486,486,SS E,Lasso,2,0.7495184783130184,0.0577397228648477,0.0754931007157702,0.7337294968963336,0.0586899459607489,0.077020777140401,0.8643439139115187,0.8555103854315612,606,bos
487,487,SS E,Lasso,3,0.7500428515421262,0.0575557556904298,0.0751777683315874,0.7343343264387586,0.0594299481087833,0.0779123338389364,0.8640548149735027,0.8555242499012751,613,bos
488,488,SS E,Lasso,4,0.749251594418414,0.0576047281460088,0.0752960533460196,0.7357684736681811,0.0596277070912789,0.077704289224032,0.8633759717830211,0.8581202962572542,613,bos
489,489,SS E,Lasso,5,0.7516251044153501,0.0572625101898977,0.0748316574541841,0.7268670387114253,0.0607106251024506,0.0794464249548119,0.865226721576429,0.8540696151667664,616,bos
490,490,SS E,Lasso,1,0.3626937955668097,0.0900257215203363,0.1204700544860714,0.2900541325324771,0.0935331414855268,0.1255486197102777,0.6065377983060478,0.5420179818134452,794,pca1-2
491,491,SS E,Lasso,2,0.3561414281773801,0.09039623183166,0.1210360265419982,0.3077980830956844,0.0930550091922597,0.1241831768438606,0.601450340914294,0.5557290487217226,773,pca1-2
492,492,SS E,Lasso,3,0.3622073814521448,0.0897077006710674,0.1200871099234742,0.2954525816990229,0.0949345027399613,0.1268801273892831,0.6031162195287887,0.5525351860348537,780,pca1-2
493,493,SS E,Lasso,4,0.3533245896994192,0.0903751815242985,0.12091948720309,0.3189365520918225,0.093256876218726,0.1247516969374269,0.5978670700481735,0.571515283982487,760,pca1-2
494,494,SS E,Lasso,5,0.3531093499329236,0.090004724683918,0.1207666314898411,0.3023110355816013,0.0954316522254766,0.1269750022314053,0.6006614088234167,0.5502834772637841,745,pca1-2
495,495,SS E,Lasso,1,0.9131552606046384,0.0304634420614376,0.0444709893795368,0.903836590028082,0.0314320294957462,0.046206625427821,0.9568645814484892,0.9522652819807644,503,mean
496,496,SS E,Lasso,2,0.912700917697841,0.0304549543918214,0.0445681139812417,0.9056374668995766,0.0315952441538394,0.0458507202567584,0.9568184555581266,0.9529329830457218,503,mean
497,497,SS E,Lasso,3,0.9133857802954402,0.0303358570093082,0.0442538691395513,0.9035428091343806,0.0319830416857671,0.0469467785805141,0.9570316489371667,0.9524931161650556,504,mean
498,498,SS E,Lasso,4,0.912177420567554,0.0305715983673508,0.0445611322641308,0.9082975532432463,0.0310278567576073,0.0457765582972053,0.9563516414020496,0.9542630216568228,511,mean
499,499,SS E,Lasso,5,0.9107521066077704,0.0306733009588235,0.0448570286876202,0.9127135208553576,0.0310311526956696,0.0449118340130122,0.955524927612218,0.9573585546405732,500,mean
500,500,SS E,Lasso,1,0.0877531535815037,0.1132805852300339,0.1441322674377033,0.0509012588069152,0.1141508682205541,0.1451626952979586,0.2760183579098824,0.1930067401563474,306,rbf2
501,501,SS E,Lasso,2,0.087583251769109,0.1134105933423079,0.1440840944027996,0.0511550102042708,0.1141885109820509,0.1453931685684035,0.2726139433722579,0.1949797347401642,307,rbf2
502,502,SS E,Lasso,3,0.0916391058590033,0.1127112755797744,0.1433130910665574,0.0409501492636086,0.1163497568652186,0.1480331849492108,0.2725681494587674,0.1808268027636007,301,rbf2
503,503,SS E,Lasso,4,0.089114030713187,0.1129215997980901,0.1435109797438066,0.0431573778132452,0.1159122081289106,0.1478675685918866,0.2720801509681617,0.1826976875198066,304,rbf2
504,504,SS E,Lasso,5,0.0943712423540151,0.1123709406251791,0.1428915733518655,0.0453748573460304,0.1162415466936175,0.1485264279966281,0.2811195698039265,0.207413576358361,340,rbf2
505,505,SS E,Lasso,1,0.7917282645753663,0.0527800533600503,0.068868433005585,0.7764966052205062,0.0539470737780946,0.0704435747419447,0.8834343428212328,0.8755009966847688,580,maxPool
506,506,SS E,Lasso,2,0.7915116398813427,0.0528524944993828,0.0688747957013701,0.778894001844656,0.0535988632504976,0.0701853757046796,0.8835743254648231,0.8759369265555548,568,maxPool
507,507,SS E,Lasso,3,0.7925203838232207,0.0525131270031586,0.0684927126292445,0.7750554889959297,0.0553799961617058,0.0716929072780266,0.8838975638448291,0.8745076377428637,572,maxPool
508,508,SS E,Lasso,4,0.7917090820691195,0.0526233953159661,0.0686259374438977,0.7797019831727574,0.0542545629890431,0.0709509098811756,0.8842285404159783,0.8772488294728458,591,maxPool
509,509,SS E,Lasso,5,0.7905289000087238,0.0526597214111365,0.0687216490717946,0.7829404681816194,0.0542766059312607,0.0708233936876845,0.8831285054293175,0.8780200588869959,574,maxPool
510,510,SS E,Lasso,1,0.1106040804553174,0.1113314094905865,0.1423156300475944,0.0608310284657908,0.1129226763772619,0.1444013297539568,0.3026931963497046,0.2129455447123857,370,sigmoid2
511,511,SS E,Lasso,2,0.1054693878758592,0.1118491482381643,0.1426648619964326,0.070155295986182,0.1126758805854299,0.1439300836663469,0.297254993614426,0.2174356410628755,330,sigmoid2
512,512,SS E,Lasso,3,0.1145040075041241,0.1107302746400475,0.1414978850907045,0.0516008767221262,0.1151441200326494,0.1472088988157213,0.3030479114765109,0.2162939513706055,358,sigmoid2
513,513,SS E,Lasso,4,0.1108922922176733,0.1111333028840283,0.141785007564189,0.0606150225541787,0.1140351337352318,0.1465124331655695,0.2991757203948988,0.2165717698178745,353,sigmoid2
514,514,SS E,Lasso,5,0.1080699428876158,0.1110871985514947,0.1418067538400483,0.0659388450682393,0.1149168562377163,0.1469179831947717,0.2993449170318493,0.2296244924503729,334,sigmoid2
515,515,SS E,Lasso,1,0.3235569611922423,0.0927984059847585,0.1241139648371172,0.2773267664720048,0.0943663493119793,0.1266689905021716,0.5738954999764238,0.5382199719910402,541,pca1
516,516,SS E,Lasso,2,0.3195193024054623,0.0929208748615827,0.1244306363776907,0.2882280100767637,0.0943639446361861,0.1259264074629932,0.5719697256017712,0.5447523034128864,522,pca1
517,517,SS E,Lasso,3,0.3219718430505123,0.0924444199161648,0.1238170673602545,0.2808801460009126,0.096150605043328,0.1281855678803657,0.5717498514843498,0.541212333971119,515,pca1
518,518,SS E,Lasso,4,0.3161109861748759,0.0929901355731537,0.1243500421112676,0.3011281414725419,0.0946953566099114,0.1263721726157725,0.5685381568934629,0.5573539823687207,506,pca1
519,519,SS E,Lasso,5,0.3197863270630998,0.0923827628311805,0.1238380755687191,0.2879621672718845,0.096275238010012,0.128274058913083,0.5745682789277459,0.5366265812996254,536,pca1
520,520,SS E,Lasso,1,0.229263358419284,0.1043290670971208,0.1324823541223902,0.2109796550387125,0.1043687629117545,0.132355936559721,0.4470618243174103,0.4183430232276104,204,iDCT1
521,521,SS E,Lasso,2,0.2296112920462379,0.1045219208216573,0.1323958496937244,0.2090463249113145,0.1042444084995525,0.1327461368113392,0.4446963513124569,0.4362988696397586,212,iDCT1
522,522,SS E,Lasso,3,0.2269379468172115,0.1040624611193334,0.1322098542930102,0.2185665610473152,0.1059694538800814,0.1336240060773487,0.4434377311833344,0.437113191153427,201,iDCT1
523,523,SS E,Lasso,4,0.2325353543188624,0.1039764041701049,0.1317292782198113,0.1991836799914828,0.1062072579521676,0.1352754953989647,0.4496771718452771,0.4184844625641424,208,iDCT1
524,524,SS E,Lasso,5,0.2263669599750801,0.1041400316874125,0.13206843160966,0.2208302354932756,0.1060164104510038,0.1341848076779401,0.4463376621962688,0.4283636426810913,195,iDCT1
525,525,Instability index,Lasso,1,0.0396139759166057,8.215338656450362,10.771757051542307,0.0226637472218959,8.473148495820363,11.01523705809294,0.2056594803592564,0.15298013096068,179,pca2
526,526,Instability index,Lasso,2,0.0456888469278369,8.194715261449069,10.733829130407065,0.0146952489760551,8.45030835283093,11.074068817603468,0.2231679854517247,0.133371659074116,197,pca2
527,527,Instability index,Lasso,3,0.0387789991483539,8.228170964753343,10.766060384356084,0.0158844961498481,8.474702377763574,11.094649911688084,0.2077335707783761,0.1323211809465847,149,pca2
528,528,Instability index,Lasso,4,0.0416657856022054,8.250456382557314,10.776388961866049,0.0227784550678968,8.319301118815744,10.948036231336433,0.2100348572436618,0.1618882351142335,181,pca2
529,529,Instability index,Lasso,5,0.0369268000755095,8.360225360825938,10.932639010756557,0.027013459432721,7.928472276300558,10.392345556078867,0.1990505347414902,0.167980015337716,164,pca2
530,530,Instability index,Lasso,1,0.149220272900673,7.766367455054497,10.13846486243321,0.0925401161217019,8.163789021279381,10.614158322748564,0.3707784124827444,0.2897440822140881,449,iDCT2
531,531,Instability index,Lasso,2,0.1416511196783153,7.801841804293232,10.179855193913708,0.1146053806128943,8.036775604720303,10.497608420345172,0.360614749487581,0.3251438041910965,435,iDCT2
532,532,Instability index,Lasso,3,0.1468196034271864,7.781837193496882,10.142981189002828,0.1009599450709202,8.139851122838163,10.604253140937091,0.3659893697586029,0.3009326010933345,457,iDCT2
533,533,Instability index,Lasso,4,0.1404267287354494,7.825656889340719,10.206015247729326,0.1109864852040553,7.989155758653506,10.44224529621106,0.3627665438252544,0.3171027688830756,413,iDCT2
534,534,Instability index,Lasso,5,0.1463455992606358,7.89184740270878,10.292867950457335,0.0980203884977545,7.657206557909888,10.005954486464107,0.3661135708879475,0.2988062713883113,440,iDCT2
535,535,Instability index,Lasso,1,0.3199331304685998,6.93864822215861,9.064407949735513,0.1972560220375315,7.638749184836109,9.982983926424245,0.5620380144119111,0.4319743111900738,1305,iDCT5
536,536,Instability index,Lasso,2,0.3155378793767008,6.9599478278456886,9.090429165905483,0.2054040568438422,7.59554534050424,9.944778196449032,0.5575304896829577,0.441592538918063,1309,iDCT5
