,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size
0,650M,1,0.7429945438459618,0.1745718751719773,0.2277114006529753,0.7431197167692578,0.1743196257619833,0.2272411972915423,0.8172880405799124,0.8139724932510486,429,496137
1,650M,2,0.7433046686617762,0.1744901606951357,0.2276013335790303,0.7415399336461491,0.1745417074887383,0.227826575161284,0.8172283793555211,0.8153394735889195,418,496137
2,650M,3,0.7435755645893852,0.1743125943344345,0.2273029360370333,0.7404568702822392,0.1753183235708902,0.2290205123288926,0.8162316969965788,0.8183540181412086,427,496137
3,650M,4,0.7428117167563209,0.1744124689541895,0.2276317517048904,0.7439122127066391,0.1745905754508672,0.2275327467785551,0.8163435745823082,0.8178862229181423,423,496137
4,650M,5,0.7429353211511975,0.1745697648708317,0.2276088170177951,0.7425463163655319,0.1745447199403972,0.2280126003838425,0.816673820066321,0.8167079423498923,432,496137
0,15B,1,0.9717793259267083,0.05622152709375,0.0717176078898532,-1.2884339691172229,0.6117989243449148,0.7021103258602258,0.960399058829848,-0.2364331218717302,26,32
1,15B,2,0.0,0.4300866131901441,0.4499118270202449,-0.0459651142163379,0.4182396786262799,0.4376284784424005,,,0,32
2,15B,3,0.0,0.4307490436642899,0.4523454338454871,-0.0008437195791157,0.3835740037764743,0.4219799172031425,,,0,32
3,15B,4,0.0,0.427460958614497,0.4448312954200319,-0.2044630204392235,0.4485420924625513,0.4626722409794845,0.3953518473957401,-0.4879500364742665,1,32
4,15B,5,0.0,0.4301737590986982,0.4539136666080796,-0.0003974017083141,0.3870640634743974,0.4145998855312383,,,0,32
0,15B,1,0.4396688304096682,0.2851408328774386,0.3292802866923515,0.1604512698485133,0.3594807916643199,0.4182365655437994,0.6354505643052886,0.430514460129151,17,100
1,15B,2,0.3727687342740213,0.309589644457262,0.3538763339745162,-0.1089399664432508,0.3835586828046073,0.4514129785299782,0.5715883647163654,0.2030361294491133,6,100
2,15B,3,0.1866796551575856,0.3745805578506346,0.4063192401266149,0.133779318170657,0.342160128322879,0.3812402333859898,0.5986539541345816,0.1698125298193973,8,100
3,15B,4,0.3566075722587515,0.3096918420974808,0.3536387320833577,0.0672795828293304,0.4025677489969991,0.4370576963923125,0.6512861946658816,0.1021043144377101,8,100
4,15B,5,0.1798217093459356,0.3546371720562316,0.3963953807319739,0.148651514774427,0.3804760714581094,0.4261016189172811,0.4796887276637915,0.447108009778686,2,100
0,15B,1,0.727125445902626,0.1948457784624855,0.2414953010301204,0.357077027910274,0.2814564668271698,0.365649572974219,0.8104342101978222,0.5195080886552866,73,320
1,15B,2,0.7890020457189038,0.1685466351092033,0.2132071278546035,0.405408656955479,0.2628703168161281,0.3477255227621517,0.8347948461436434,0.6043033016610032,85,320
2,15B,3,0.7826639013046446,0.171022269807714,0.2160952818976066,0.3595268288846149,0.2858483813093061,0.3533056932207699,0.8494772650871941,0.482411904258147,76,320
3,15B,4,0.7312319891968158,0.1869828736334842,0.2363678706501163,0.4620197372894129,0.2723296966797908,0.3400722794702239,0.7884437060777753,0.7456514081373398,89,320
4,15B,5,0.75209870778713,0.1818365123836873,0.2291247446482147,0.4373555978203234,0.2757581427028043,0.3495597906502436,0.8013660139180088,0.6825208951780738,87,320
0,15B,1,0.8082890612800009,0.1539600600863341,0.1969956398886891,0.6331158914556617,0.2062743756763229,0.2769739029846423,0.8329169916097595,0.7611855743981877,202,1000
1,15B,2,0.8025586156489614,0.1544840264095439,0.2008691252102696,0.6008731667207252,0.2096728024495971,0.2834514765049746,0.8310800800089859,0.7604267127435975,208,1000
2,15B,3,0.8433466041498978,0.1370074302318523,0.1795861206814062,0.6300156940579063,0.197696618798361,0.2658978729158565,0.8562376690987084,0.6901317099587138,287,1000
3,15B,4,0.7833302936035337,0.1623520019935456,0.2103976362996656,0.7278845147576892,0.1858262520810086,0.2338746468977785,0.8150352403503123,0.7728871828633103,198,1000
4,15B,5,0.8009513808732643,0.1537608463052926,0.2005352635719562,0.5080378947096214,0.2529891729888293,0.3204785499446803,0.8177513331932302,0.6894946728781911,175,1000
0,15B,1,0.829234385298199,0.1433711066121192,0.1872737308171408,0.6921139608757159,0.1844135375497325,0.2470870335012552,0.8379073465472766,0.7901893788848997,457,3200
1,15B,2,0.8022238020816872,0.1534001271618326,0.2006197644485963,0.7314205941354616,0.1780316840631724,0.235092343221834,0.8319488623203142,0.7971886611974528,390,3200
