,Dataset,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_method
108,CALM1_HUMAN_Roth2017,Lasso,4,0.099897474897314,0.2753199941430077,0.3435180441181374,0.0371915209203893,0.2677766249590514,0.3307078514491864,0.3458301912395143,0.2174838128585585,46,rbf1
109,CALM1_HUMAN_Roth2017,Lasso,5,0.128145703751632,0.2674001760508001,0.3351047336847365,0.0416623243910704,0.2672461119498466,0.3437229291464237,0.3479981023255638,0.2703946311207402,64,rbf1
115,CALM1_HUMAN_Roth2017,Lasso,1,0.0883418271118023,0.269511595741365,0.339357824769837,0.0530122219825498,0.2809156663399104,0.3553296753634115,0.2832092858587737,0.2273399445348825,34,mean
116,CALM1_HUMAN_Roth2017,Lasso,2,0.0936849275043618,0.2614667566187592,0.3316493322680252,0.0353673648710832,0.3009130097093301,0.3822778591719203,0.2983413580732053,0.1998586379019798,33,mean
117,CALM1_HUMAN_Roth2017,Lasso,3,0.0967400312630635,0.2727734950544558,0.3438290930112498,0.0135929394883268,0.2714188202566502,0.3354906116182929,0.2947318132980321,0.1468409963862362,37,mean
118,CALM1_HUMAN_Roth2017,Lasso,4,0.1096300361137747,0.2711593484298893,0.3416558133904915,0.0101830304238835,0.265148151612838,0.3353142422615903,0.316824491102845,0.1488607248748834,43,mean
119,CALM1_HUMAN_Roth2017,Lasso,5,0.0740468295622756,0.2746567354954022,0.345344956819008,0.0792874418707125,0.261989476135865,0.3369079479229244,0.2683986171474015,0.2812193161789499,29,mean
120,CALM1_HUMAN_Roth2017,Lasso,1,0.1404099783358802,0.2603240320039992,0.3295243676408163,0.0651342296918572,0.2746057261104045,0.353048134815049,0.3936029704959574,0.2474925210683601,63,iDCT2
121,CALM1_HUMAN_Roth2017,Lasso,2,0.1174532999542715,0.2564496971104288,0.3272716406476803,0.0383457592347911,0.3004191650918011,0.3816872434271779,0.3646973610146607,0.2337123736626307,45,iDCT2
122,CALM1_HUMAN_Roth2017,Lasso,3,0.1860267084420898,0.2558493001309304,0.3263933617430212,0.0240134195570335,0.2674720840892289,0.3337138323364063,0.4404437897206573,0.214091525623022,87,iDCT2
123,CALM1_HUMAN_Roth2017,Lasso,4,0.1329808110005519,0.2663366228818511,0.3371459282861438,0.0751359502561564,0.2604103715613486,0.3241257254596209,0.3880060752594005,0.2801258983618754,64,iDCT2
124,CALM1_HUMAN_Roth2017,Lasso,5,0.1071572285831998,0.2678172537823789,0.3391142971707038,0.0834304848552613,0.2590842833587912,0.3361490803041671,0.3516794985030225,0.3135902031978934,46,iDCT2
125,CALM1_HUMAN_Roth2017,Lasso,1,0.1309502635845806,0.2598345111775892,0.3313326001487935,0.0700960619342584,0.2749055890410753,0.3521099807761725,0.3841753644498334,0.2390869296276433,65,iDCT5
126,CALM1_HUMAN_Roth2017,Lasso,2,0.116684632006076,0.2546923951981659,0.3274141308233333,0.0393572404801912,0.2977141035055492,0.3814864586525169,0.3601275482380174,0.1854996619204355,57,iDCT5
127,CALM1_HUMAN_Roth2017,Lasso,3,0.1742793521509773,0.256501437435321,0.3287401979169668,0.0364749407933844,0.2651429101644599,0.3315765377028982,0.4387419390571679,0.2197379672429154,86,iDCT5
128,CALM1_HUMAN_Roth2017,Lasso,4,0.1674823204182465,0.2578543368344484,0.3303697668735437,0.0578349217256451,0.2566936836569677,0.3271433179627084,0.4380225016474587,0.2466138988829386,81,iDCT5
129,CALM1_HUMAN_Roth2017,Lasso,5,0.1606448018401189,0.2565450614642049,0.3287997653407047,0.0546425425807168,0.2597206699490308,0.3413872131122874,0.4104031514254231,0.1916556253501649,76,iDCT5
130,CALM1_HUMAN_Roth2017,Lasso,1,0.0681674731716975,0.2753626789441719,0.3430921532502133,0.038354183384002,0.2848662119084086,0.3580691171452737,0.264745962589814,0.1705303199289996,29,iDCT1
131,CALM1_HUMAN_Roth2017,Lasso,2,0.0936868674492962,0.2631407188373834,0.3316489773242502,0.0100102401110913,0.306613734528713,0.3872697017504062,0.3005160592490433,0.1546191654196319,37,iDCT1
132,CALM1_HUMAN_Roth2017,Lasso,3,0.0887644326062412,0.2760474333472368,0.3453437267635523,0.0213544063628888,0.2749185918053566,0.3341681141580786,0.3085552485845088,0.1575921928350604,42,iDCT1
133,CALM1_HUMAN_Roth2017,Lasso,4,0.0802451663070945,0.2781832978536271,0.3472478806460212,0.0255782748944007,0.2687978805696506,0.3326963465097596,0.2925228966713457,0.1643205948094112,36,iDCT1
134,CALM1_HUMAN_Roth2017,Lasso,5,0.0415864606608463,0.2820953760553729,0.351346051230598,0.0135968099371754,0.2743023003707135,0.3487196797040634,0.2117243265835701,0.1325925808532857,15,iDCT1
135,CALM1_HUMAN_Roth2017,Lasso,1,0.191163932472006,0.2521229934642957,0.3196480851052053,0.0622604356529284,0.2772207010431924,0.3535903565641528,0.4377619158338845,0.2135966660813246,84,maxPool
136,CALM1_HUMAN_Roth2017,Lasso,2,0.1505064353052404,0.2523550027628097,0.3210846712087457,0.0616053360217486,0.2926511608158717,0.3770430454344662,0.3761379549700546,0.2768616783686479,68,maxPool
137,CALM1_HUMAN_Roth2017,Lasso,3,0.1871847532115835,0.2566118689410679,0.3261610981890754,0.024128737411572,0.2700406523721056,0.333694116747709,0.4217425838684575,0.1762145375757684,80,maxPool
138,CALM1_HUMAN_Roth2017,Lasso,4,0.1296056358090574,0.2687049706651439,0.3378015200502019,0.0756497510001644,0.2590256076958772,0.3240356802390267,0.3539307281535189,0.2617914659224277,45,maxPool
139,CALM1_HUMAN_Roth2017,Lasso,5,0.1767256201961152,0.2573833549492635,0.3256348719707675,0.0924228622861986,0.2561524349939851,0.3344960523569526,0.4073245948211551,0.2794226041838291,91,maxPool
140,CALM1_HUMAN_Roth2017,Lasso,1,0.1358640627006904,0.2629839290319025,0.3303945584518176,0.033587468105688,0.284539723694486,0.3589554640889768,0.3791715391352942,0.1552884253514735,69,rbf2
141,CALM1_HUMAN_Roth2017,Lasso,2,0.1014802852233252,0.2628813538550808,0.3302199681900379,0.0106007199322449,0.3049557489592413,0.3871541909330298,0.3116059396049867,0.1412226615553334,42,rbf2
142,CALM1_HUMAN_Roth2017,Lasso,3,0.1276048965780899,0.2703494560252362,0.3379036240249414,0.0209323273933048,0.2714683530055575,0.3342401678870618,0.3771310437062322,0.1509498686712327,75,rbf2
143,CALM1_HUMAN_Roth2017,Lasso,4,0.1402961794953743,0.2676728237374947,0.3357206016199759,0.0235988023432608,0.26807185885737,0.333034100251948,0.3860123186401977,0.1336566649418489,78,rbf2
144,CALM1_HUMAN_Roth2017,Lasso,5,0.0792504781494267,0.2760866193036346,0.3443732091470174,0.0453825254093315,0.2713401693793655,0.3430551260263066,0.3002160124960004,0.2167213776835765,34,rbf2
145,CALM1_HUMAN_Roth2017,Lasso,1,0.166912245844877,0.2550778097218189,0.3244047673953816,0.0602523545741146,0.2788224399620517,0.3539687443480033,0.4006575970500188,0.2206204920624847,82,bos
146,CALM1_HUMAN_Roth2017,Lasso,2,0.1168972240748914,0.258295777858354,0.3273747282279834,0.0248566039854069,0.3025494018933945,0.3843548908860614,0.3335761769933573,0.1790678199422402,58,bos
