,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size,Dataset,ModelSize
46,esm2,2,0.5000144197553349,0.6835465878584795,0.8185393379785147,0.3101379601354485,0.7952086408876429,0.9547276854315192,0.7008367494033255,0.5875796429188656,126,1000,BLAT_ECOLX_2015,8M
47,esm2,3,0.5095694481505078,0.6710524705893818,0.8072159768686274,0.2787292432471644,0.8574185707455072,0.992437965628893,0.7148853672051859,0.5197584939623492,132,1000,BLAT_ECOLX_2015,8M
48,esm2,4,0.5055110081950414,0.6832367661337949,0.8148140353208863,0.2640436583843323,0.8155581815379211,0.9817341646512104,0.7122225340457667,0.4841821045526139,112,1000,BLAT_ECOLX_2015,8M
49,esm2,5,0.4665364754807188,0.7086333881427658,0.8398469766862667,0.3084474833399905,0.8410719585655103,0.9806458321138066,0.6841990776903755,0.5836495912397811,104,1000,BLAT_ECOLX_2015,8M
50,esm2,1,0.4701104612954483,0.6957408167736367,0.8331304613362939,0.4355417657073064,0.7286192261216368,0.8694889508362652,0.6857815386709932,0.6640159643641095,209,3200,BLAT_ECOLX_2015,8M
51,esm2,2,0.4922961891449747,0.6830299450140096,0.8175922887684826,0.3786159502688304,0.7442148802687534,0.903122469297364,0.7054683661354204,0.5995085322497898,221,3200,BLAT_ECOLX_2015,8M
52,esm2,3,0.5030348658246868,0.6718793150018392,0.8105620403087358,0.3212367057770063,0.7738943145749768,0.935549272763268,0.7076615696668098,0.5990177280899573,232,3200,BLAT_ECOLX_2015,8M
53,esm2,4,0.4933902044047167,0.682408984240597,0.8168292055378475,0.3695459379465957,0.7453330979572239,0.9091167812969284,0.706579161688279,0.5967423161301629,226,3200,BLAT_ECOLX_2015,8M
54,esm2,5,0.4971871648582268,0.6748239028828196,0.8126428511225418,0.3640973783605464,0.7645167587927509,0.9176985929385044,0.7025331716157345,0.6441541271809729,236,3200,BLAT_ECOLX_2015,8M
55,esm2,1,0.499855761041472,0.6745394438810529,0.8153920255318852,0.3853902777370419,0.7488008983757881,0.8978154568191642,0.7039529571279315,0.6223467383523422,275,4996,BLAT_ECOLX_2015,8M
56,esm2,2,0.4931637878605568,0.679427733898379,0.8192207245560147,0.4090868716721602,0.740310982599754,0.8868991474228443,0.6981764151852039,0.6352261596493427,261,4996,BLAT_ECOLX_2015,8M
57,esm2,3,0.4937747882718685,0.6806873466913501,0.8188305807215307,0.4218816355365793,0.7250367793545738,0.8776060507817505,0.6981285237005066,0.6573102878852934,279,4996,BLAT_ECOLX_2015,8M
58,esm2,4,0.4891382589948331,0.6862294362702716,0.8239307544448125,0.4304461287826941,0.7068627918537561,0.8652122376346363,0.700470595994809,0.6491411977441692,278,4996,BLAT_ECOLX_2015,8M
59,esm2,5,0.495682294749576,0.6786581148083433,0.8168722687517885,0.4024965163649343,0.7361407177612672,0.8939646600030504,0.7005964432662691,0.6394099521370354,268,4996,BLAT_ECOLX_2015,8M
60,esm2,1,0.4188638231874836,0.7060460717029639,0.8467984973710094,-0.1357686170007168,1.0146463933356369,1.1171713861442534,0.7961538461538461,0.1428571428571428,9,32,BLAT_ECOLX_2015,35M
61,esm2,2,0.4186435705536085,0.793249669234259,0.8931374256365757,-0.4603032125574373,0.9149006526216868,1.050069894387772,0.7876923076923077,0.5714285714285715,7,32,BLAT_ECOLX_2015,35M
62,esm2,3,0.0,1.0438790575,1.147934278589338,-0.0333500379565545,0.8294014100018922,1.0031116524268109,,,0,32,BLAT_ECOLX_2015,35M
63,esm2,4,0.4895315771617455,0.6412486462041838,0.7431352929723234,-0.0747240876997021,1.2174346147094066,1.4742004575122964,0.8372649572649572,0.2571428571428572,10,32,BLAT_ECOLX_2015,35M
64,esm2,5,0.105586043823011,0.9173094340965378,1.0646640108576957,0.0653626747483566,1.0587046774295958,1.0653822114470126,0.7196581196581195,-0.0857142857142857,3,32,BLAT_ECOLX_2015,35M
65,esm2,1,0.8102108519619068,0.3347818382952759,0.4504898818163189,0.0743776349481651,1.020012186552745,1.1785560126419463,0.8636193155180497,0.4541353383458646,43,100,BLAT_ECOLX_2015,35M
66,esm2,2,0.2434385732864918,0.8799417915094324,0.979494090808162,0.0658859525101427,0.8742109170502701,0.9810153891411248,0.5781059540553212,0.1218045112781954,8,100,BLAT_ECOLX_2015,35M
67,esm2,3,0.6356957538503326,0.5722523507589569,0.6840891959859351,0.0953444850399383,0.8111184847042114,0.9214991827207584,0.8211204875761838,0.512781954887218,25,100,BLAT_ECOLX_2015,35M
68,esm2,4,0.5570221566672923,0.6227122679283924,0.7167127437732312,-0.16647976498507,1.0701222110852204,1.2273144605721118,0.8337083919362401,0.0511278195488721,24,100,BLAT_ECOLX_2015,35M
69,esm2,5,-3.3306690738754696e-15,1.0564073493799653,1.1380595588112916,-0.0001190247763049,0.8433707881899537,0.9603779127828476,,,0,100,BLAT_ECOLX_2015,35M
70,esm2,1,0.6158724246108561,0.6197831273493617,0.7390110121194966,0.2575700601013235,0.8343685714145423,1.0033400044380143,0.7908894324519167,0.4316849816849816,64,320,BLAT_ECOLX_2015,35M
71,esm2,2,0.6381097296580455,0.5796113474766854,0.7039327798078107,0.3261131086063856,0.8798885715123566,1.021195973376798,0.7941435386643843,0.6065018315018315,73,320,BLAT_ECOLX_2015,35M
72,esm2,3,0.5268537865958962,0.686707708147803,0.8175525339150274,0.2664472657161715,0.8517154238342595,1.00204690993076,0.7266964170123861,0.5322802197802198,54,320,BLAT_ECOLX_2015,35M
73,esm2,4,0.5512259837828063,0.675967442235488,0.8070311227379351,0.2601621626946483,0.7910950916622077,0.9569999048436212,0.7444021403656489,0.4869047619047619,47,320,BLAT_ECOLX_2015,35M
74,esm2,5,0.7466905506834376,0.4847625454684491,0.5927145968116443,0.2780578300389016,0.7799591255647698,1.0360669502201578,0.8417660008307958,0.6102564102564102,103,320,BLAT_ECOLX_2015,35M
75,esm2,1,0.5751345059256164,0.6232880729427995,0.7566735242006318,0.407911425486288,0.7089618423816253,0.8733937091268653,0.7545013263422128,0.6557003883974017,145,1000,BLAT_ECOLX_2015,35M
76,esm2,2,0.6385990847603814,0.5657360873679563,0.6959137865683794,0.3945901569963944,0.7165660667325838,0.8943821668723343,0.7941396897186391,0.6150334322155009,172,1000,BLAT_ECOLX_2015,35M
77,esm2,3,0.6093234988351734,0.5887296047269516,0.720459604480975,0.4587748356432193,0.6921824218241468,0.8596926190113002,0.7702495578156118,0.6981204530113254,159,1000,BLAT_ECOLX_2015,35M
78,esm2,4,0.6867206291036863,0.5225755062825638,0.648553916431559,0.3132128007282507,0.7778203462295099,0.948372549414646,0.818132765532304,0.5757863946598665,192,1000,BLAT_ECOLX_2015,35M
79,esm2,5,0.681541588329867,0.5289877418669086,0.648894600735109,0.3830332116206553,0.7400954856741565,0.9262548541981614,0.8148891717175337,0.6138153453836347,197,1000,BLAT_ECOLX_2015,35M
80,esm2,1,0.6410500107554982,0.5557550113955126,0.6857049951713191,0.5939762329342442,0.5933374124992679,0.7374352428591779,0.800604422430885,0.7637271159230635,330,3200,BLAT_ECOLX_2015,35M
81,esm2,2,0.6632600405556079,0.5365147382072921,0.6658538308376535,0.5325244385242429,0.6447324736937264,0.7833323327915005,0.8095483736346936,0.7277025018506587,352,3200,BLAT_ECOLX_2015,35M
82,esm2,3,0.6462466383474561,0.5569428335949302,0.6838700569410137,0.5235138696141083,0.6322834805253695,0.783849386869201,0.7998046213744694,0.7220087181324297,294,3200,BLAT_ECOLX_2015,35M
83,esm2,4,0.649138171545901,0.5502248158280434,0.6797708343129657,0.5363400530143461,0.6284254260766646,0.7796375380979714,0.8000129735267122,0.7431700447808702,317,3200,BLAT_ECOLX_2015,35M
84,esm2,5,0.666086272384961,0.5348420391682829,0.6622373611007955,0.528337537117459,0.6386227869750556,0.7903517428305604,0.8095944982104903,0.7385172234424321,339,3200,BLAT_ECOLX_2015,35M
85,esm2,1,0.6428899383586334,0.5560759562463008,0.6890010246964374,0.5818760004320612,0.5939056589043011,0.7405253208820848,0.8016238987630743,0.7537788114375221,381,4996,BLAT_ECOLX_2015,35M
86,esm2,2,0.6490912902721373,0.5528271169152063,0.6816543116884735,0.5377012502975196,0.6305787473756973,0.7844653716302427,0.8019484058065155,0.7517668580616712,384,4996,BLAT_ECOLX_2015,35M
87,esm2,3,0.6408735337446261,0.5566802550350672,0.6896772089484942,0.5840311927221944,0.6074823058421155,0.7444261296992504,0.7978364573103242,0.7643698846736808,380,4996,BLAT_ECOLX_2015,35M
88,esm2,4,0.6543011535202543,0.547323301193022,0.6777788139242078,0.543175153279745,0.616953214215825,0.7748722499896044,0.8101421614990081,0.7339504739449575,401,4996,BLAT_ECOLX_2015,35M
89,esm2,5,0.6469947808694833,0.5490059744713786,0.6834277490570619,0.5709511682654399,0.6102129923284408,0.7575363755758716,0.7969444331342682,0.7658442735457429,395,4996,BLAT_ECOLX_2015,35M
90,esm2,1,0.7388361274204158,0.4686147160872608,0.5676722602749216,-0.3837516147973188,1.056871251823992,1.233116025581592,0.8776923076923077,-0.1428571428571428,9,32,BLAT_ECOLX_2015,150M
91,esm2,2,0.9870670071406747,0.1002901498921509,0.1332129872189329,-0.6732446142075132,0.7800892979156581,1.1240261239589926,0.9815384615384616,0.5714285714285715,23,32,BLAT_ECOLX_2015,150M
92,esm2,3,0.3217123383995107,0.8547963094416363,0.94541825356043,0.1872918276914565,0.6545145296323649,0.8895960766518141,0.8201709401709402,0.3714285714285715,6,32,BLAT_ECOLX_2015,150M
93,esm2,4,0.7590938573340342,0.4494696500353088,0.5105136788098934,0.0338368905686652,1.0769522585584614,1.397762149070497,0.917948717948718,0.4285714285714286,12,32,BLAT_ECOLX_2015,150M
94,esm2,5,0.2517887149298796,0.8450367694274564,0.9737678175324356,0.1217722031378298,1.0116662216254069,1.0327316100079718,0.7675213675213675,-0.0285714285714285,4,32,BLAT_ECOLX_2015,150M
95,esm2,1,0.4337246279685879,0.6616806600828057,0.7781497636920783,0.2016877438961465,0.9962118553692428,1.0945099310040547,0.7455227379278013,0.7157894736842104,11,100,BLAT_ECOLX_2015,150M
96,esm2,2,0.3140417602868143,0.8377505777027011,0.932671189276452,0.2142488353040921,0.8151463698265686,0.899742811033841,0.703469292076887,0.4827067669172932,5,100,BLAT_ECOLX_2015,150M
97,esm2,3,0.4589782330218732,0.7341300685656728,0.8336581191092264,0.3199110083118953,0.6686384182040376,0.7989805541102192,0.739310829817159,0.6240601503759398,11,100,BLAT_ECOLX_2015,150M
98,esm2,4,0.3365386140352777,0.7780048652833356,0.8771259305190021,0.1385529322150247,0.9930604089364014,1.0547063118609774,0.6752461322081575,0.4180451127819548,8,100,BLAT_ECOLX_2015,150M
99,esm2,5,0.3805800544812681,0.8089603868510835,0.895689707500095,0.277702417835962,0.6743554640742004,0.8161582962304496,0.7043600562587904,0.5097744360902255,10,100,BLAT_ECOLX_2015,150M
100,esm2,1,0.700395116190891,0.5331350145394694,0.6526609242725386,0.4769834283875241,0.6959275438377972,0.8421280137548366,0.843520907873831,0.6643315018315017,69,320,BLAT_ECOLX_2015,150M
101,esm2,2,0.6712588475221617,0.5467173015197982,0.6709185079869681,0.4108306233700763,0.7894134915926676,0.9548511426386992,0.8200233212733524,0.6820054945054945,59,320,BLAT_ECOLX_2015,150M
102,esm2,3,0.7935444148648306,0.4284583868457617,0.5400466825445999,0.4086954176389153,0.7353035087405129,0.8996591582523652,0.881364357808332,0.6230769230769231,91,320,BLAT_ECOLX_2015,150M
103,esm2,4,0.7712125869940597,0.4606527292590303,0.5762255291628133,0.4877676521691289,0.6858244437158756,0.7963007519331322,0.8642701878794465,0.7274267399267399,86,320,BLAT_ECOLX_2015,150M
104,esm2,5,0.7866984420820706,0.4300347789133987,0.5438973478448277,0.4761730948770064,0.684813306587359,0.8825321097788223,0.8670313692763374,0.6863553113553112,81,320,BLAT_ECOLX_2015,150M
105,esm2,1,0.7377782194238653,0.4795198961153257,0.5944525426763178,0.6199549724157147,0.5342150484038635,0.6997360458366523,0.8607702636662068,0.7849331676791852,188,1000,BLAT_ECOLX_2015,150M
106,esm2,2,0.8286969728750297,0.3806818628306487,0.479118935320667,0.544238622177925,0.620792971369311,0.776009703903678,0.9019609895070744,0.7411615584000155,263,1000,BLAT_ECOLX_2015,150M
107,esm2,3,0.759802134171826,0.4476321136474585,0.5649181948784407,0.6142914704719176,0.585147130810044,0.7257446266499074,0.8683201885429032,0.807084677116928,207,1000,BLAT_ECOLX_2015,150M
108,esm2,4,0.810642818292381,0.401646847166243,0.5042211723454293,0.5006757148086042,0.6371058972354542,0.80864745371888,0.8912647006723726,0.7158579148946409,224,1000,BLAT_ECOLX_2015,150M
109,esm2,5,0.746633054995709,0.4603083891395412,0.5787923410689132,0.524899392724641,0.6390740861263122,0.8128162856154281,0.8649598230147054,0.7222035550888773,169,1000,BLAT_ECOLX_2015,150M
110,esm2,1,0.778185192111155,0.4247844003097694,0.539033316145317,0.6649985042906819,0.5126374231852047,0.6698407031648316,0.8762818334645169,0.8131924929915354,434,3200,BLAT_ECOLX_2015,150M
111,esm2,2,0.7758621934865335,0.4277693900402397,0.5432367393605733,0.679196889011594,0.5145805093894132,0.6489121151427198,0.8716674441479754,0.8282998448806715,418,3200,BLAT_ECOLX_2015,150M
112,esm2,3,0.7789799955551258,0.4278927988159838,0.5405540089125508,0.6768800754706639,0.507539577185983,0.6454897651404392,0.8733872263506058,0.8217978487339012,428,3200,BLAT_ECOLX_2015,150M
113,esm2,4,0.7725713478860945,0.4298723412761399,0.5472894227082085,0.6671623347332785,0.5214101571246403,0.6605553042299849,0.870930484934539,0.8195387332043416,416,3200,BLAT_ECOLX_2015,150M
114,esm2,5,0.7684653730849056,0.4359042532025631,0.5514479377063584,0.6619327232587606,0.527078002803529,0.6691235660756326,0.866158192127976,0.818089937494391,367,3200,BLAT_ECOLX_2015,150M
115,esm2,1,0.7675123468716165,0.4386799957062535,0.5559282852352182,0.684355139393159,0.5063337754739199,0.6434083995686233,0.8696320673655735,0.821475234441621,474,4996,BLAT_ECOLX_2015,150M
116,esm2,2,0.7721753718425968,0.4334087619825743,0.5492466886592406,0.6838228018432607,0.5033361228716129,0.6487504786707456,0.8701585754852986,0.8288705318007851,491,4996,BLAT_ECOLX_2015,150M
117,esm2,3,0.7640772161490439,0.4395782026025244,0.558993953885476,0.7167841617164011,0.487732771516765,0.6142568306019482,0.8656116287655197,0.8500698014824614,497,4996,BLAT_ECOLX_2015,150M
118,esm2,4,0.7659413318393796,0.4410605204003667,0.557700956108079,0.6857628724419025,0.5072101691308711,0.6426640366968758,0.8690544167235834,0.8280918599936609,471,4996,BLAT_ECOLX_2015,150M
119,esm2,5,0.7671189063998934,0.4378496927737193,0.5550973590243092,0.6890447721323798,0.505054528639254,0.6449099257938293,0.8662974458318671,0.8318305740067734,480,4996,BLAT_ECOLX_2015,150M
120,esm2,1,0.7904983858807411,0.3998973955181275,0.5084342627392971,-0.4190635416981272,0.9923250610759016,1.2487508381478374,0.8769230769230769,0.0357142857142857,15,32,BLAT_ECOLX_2015,650M
121,esm2,2,2.220446049250313e-16,1.0693980571554835,1.171377959941492,-0.1631544363360582,0.7811847399838693,0.937163526220174,,,0,32,BLAT_ECOLX_2015,650M
122,esm2,3,0.0937114933267666,0.9792167706315378,1.0928240921472516,-0.0181984806824704,0.8053066495839539,0.9957304029467824,0.6184615384615384,0.3142857142857143,1,32,BLAT_ECOLX_2015,650M
123,esm2,4,0.0979066349315906,0.8776976299311124,0.98789136765765,0.022447465786395,1.257403353662679,1.4059766340941744,0.6307692307692306,0.5428571428571429,1,32,BLAT_ECOLX_2015,650M
124,esm2,5,0.6352574717496164,0.5794562443877094,0.679886616479864,0.1008814786109821,0.9254462656446432,1.0449424026441043,0.8447863247863248,0.2,9,32,BLAT_ECOLX_2015,650M
125,esm2,1,0.4650601228620706,0.6131752317013085,0.7563134776531856,0.072903846493729,1.0639297413015625,1.179493895878153,0.7664791373652133,0.4586466165413533,15,100,BLAT_ECOLX_2015,650M
126,esm2,2,0.762390826527064,0.4500549493962563,0.5489228690309202,0.340968012829305,0.5696752069298752,0.8240036126074126,0.8572667604313174,0.6015037593984961,32,100,BLAT_ECOLX_2015,650M
127,esm2,3,0.6659491618915323,0.5319320708502823,0.6550687739140789,0.3295802153063109,0.66798449717677,0.7932804436212131,0.8399203000468823,0.6721804511278194,26,100,BLAT_ECOLX_2015,650M
128,esm2,4,0.5870915375232202,0.5841582104746422,0.6919600419498527,0.0671375451592638,0.9708175038824722,1.097554396193589,0.805321143928739,0.231578947368421,22,100,BLAT_ECOLX_2015,650M
129,esm2,5,0.4922862285948822,0.6835398444513748,0.8109133731482543,0.2688035868752459,0.6590609950179749,0.8211705112347367,0.7055086732301923,0.5458646616541353,14,100,BLAT_ECOLX_2015,650M
130,esm2,1,0.7916311870684017,0.4426618874021988,0.5442889609473178,0.3829698573552083,0.7231491673665734,0.9146892604546488,0.8881907487752538,0.5777014652014651,96,320,BLAT_ECOLX_2015,650M
131,esm2,2,0.6371039010019296,0.5739405137888144,0.7049103474964613,0.626454204231939,0.6394058627139851,0.7603044210954333,0.799008783297246,0.8210622710622709,60,320,BLAT_ECOLX_2015,650M
132,esm2,3,0.8818643779967094,0.3216133941962473,0.4085153884180488,0.3604762092077798,0.7085921696073093,0.935622668801599,0.915669286213674,0.6038919413919412,131,320,BLAT_ECOLX_2015,650M
133,esm2,4,0.741606956114349,0.4867666643224558,0.6123741372472761,0.4711667645018538,0.6748811518801905,0.8091014808001329,0.8525812919014624,0.7297619047619046,75,320,BLAT_ECOLX_2015,650M
134,esm2,5,0.5571897696332729,0.656475328612359,0.7836619316774761,0.4778458084895718,0.7404855289862996,0.8811219074443407,0.754213770709444,0.729532967032967,36,320,BLAT_ECOLX_2015,650M
135,esm2,1,0.8263895063190669,0.382471036533171,0.4836941044786819,0.6270656430449827,0.5621383622590755,0.6931590800609406,0.8986489547619224,0.801489087785659,252,1000,BLAT_ECOLX_2015,650M
136,esm2,2,0.8437567330648075,0.3621247107949278,0.4575741396683772,0.5394236555632963,0.6073075551276745,0.7800980757699653,0.9032325931309632,0.7281966856598332,265,1000,BLAT_ECOLX_2015,650M
137,esm2,3,0.83455833662069,0.3706692903175317,0.4688386799553508,0.6548219645782684,0.5258181100596521,0.6865557106606406,0.8973407199723471,0.813399834995875,269,1000,BLAT_ECOLX_2015,650M
138,esm2,4,0.8549127832482453,0.3439245984214594,0.4413618202437738,0.5516630548365532,0.5939525522076782,0.7662493922385333,0.9079223259156964,0.7088997224930624,291,1000,BLAT_ECOLX_2015,650M
139,esm2,5,0.8371397925057742,0.3657261287358047,0.4640398631793003,0.6200448454569003,0.5724977922613245,0.726885112563323,0.8940135620396964,0.8039615990399761,276,1000,BLAT_ECOLX_2015,650M
140,esm2,1,0.8317395013307115,0.3670292450616547,0.4694738715324505,0.7077263630948067,0.4984509638895782,0.6256666162935003,0.9025966881693112,0.8457503731441116,594,3200,BLAT_ECOLX_2015,650M
141,esm2,2,0.8336105583211104,0.3666326434521117,0.4680523793306348,0.7028993967924569,0.4828967955171409,0.6244797551537995,0.9042389528340594,0.8481448651690944,596,3200,BLAT_ECOLX_2015,650M
142,esm2,3,0.8307142090554391,0.3745116421021258,0.473078873941578,0.6750519412599428,0.4945186468704262,0.6473132019515464,0.9031952485023632,0.827501919751547,587,3200,BLAT_ECOLX_2015,650M
143,esm2,4,0.828801940729111,0.3737609562903886,0.4748362697700868,0.6711531075024055,0.5117519481197306,0.6565832842149284,0.9019119382759156,0.8343166657320853,562,3200,BLAT_ECOLX_2015,650M
144,esm2,5,0.7952027253424686,0.4087272682316494,0.5186311861300243,0.7019628695526852,0.5095096834090744,0.6282607735988657,0.8835198250009695,0.8406128377244627,475,3200,BLAT_ECOLX_2015,650M
145,esm2,1,0.8394913327013435,0.3587785333280471,0.4619213851693519,0.7354422364115201,0.4528743439806346,0.5890438422703325,0.90434605468003,0.8542997658221385,808,4996,BLAT_ECOLX_2015,650M
146,esm2,2,0.8291300952859908,0.371576882045844,0.4756635807327506,0.7206643562340379,0.4624606271899187,0.6097833979504306,0.897787945797296,0.8607244381944,706,4996,BLAT_ECOLX_2015,650M
147,esm2,3,0.8269527537096119,0.3713656582966283,0.4787452905714195,0.7399252597253801,0.460774118648027,0.5886271814235762,0.9003470543476777,0.8561002061553328,694,4996,BLAT_ECOLX_2015,650M
148,esm2,4,0.836546923983821,0.3634291868476855,0.4660532847931595,0.7271841571255808,0.4673681719940626,0.598811376850828,0.9059565722938075,0.8475435512249375,760,4996,BLAT_ECOLX_2015,650M
149,esm2,5,0.8252786550257816,0.377063414378198,0.4808117000775176,0.7341707609973661,0.4587991559092392,0.5962817314341953,0.8950702902452249,0.8683277472410447,706,4996,BLAT_ECOLX_2015,650M
150,esm2,1,0.09440327687343,0.910017043995736,1.0570816743317355,-0.344749028859296,1.1088937940962873,1.2156134347839394,0.6169230769230769,-0.2142857142857143,1,32,BLAT_ECOLX_2015,3B
151,esm2,2,0.949196785390968,0.217738777613396,0.2640235371355012,-1.5564364580931742,1.1219738050357493,1.3893580711252698,0.976923076923077,-0.25,19,32,BLAT_ECOLX_2015,3B
152,esm2,3,0.0,1.0438790575,1.147934278589338,-0.0333500379565545,0.8294014100018922,1.0031116524268109,,,0,32,BLAT_ECOLX_2015,3B
153,esm2,4,0.6541123722964712,0.5093038048302392,0.6117175776398005,-0.2346139282094936,1.4005509712411854,1.5800602091009566,0.8858119658119656,-0.6,6,32,BLAT_ECOLX_2015,3B
154,esm2,5,0.1254379773479431,0.9101892603854946,1.0527823548713195,-0.1043549559443788,1.1475331219104918,1.1580790974867434,0.7422222222222221,-0.5428571428571429,1,32,BLAT_ECOLX_2015,3B
155,esm2,1,0.8114890995698381,0.3731289110295931,0.4489702731381835,0.178538403657437,0.958221103467967,1.110265744282846,0.8713783403656822,0.4210526315789473,39,100,BLAT_ECOLX_2015,3B
156,esm2,2,0.8456171098608813,0.3596407946290634,0.4424653907511617,0.3430419557509957,0.6837418614922683,0.8227060404875259,0.8720346929207691,0.6090225563909774,44,100,BLAT_ECOLX_2015,3B
157,esm2,3,0.777883409693812,0.4451584609716873,0.534159693420073,0.7163560828378568,0.4364756504110595,0.515988561269061,0.8738865447726207,0.7954887218045112,34,100,BLAT_ECOLX_2015,3B
158,esm2,4,0.6894647659488777,0.5103523741717735,0.6000805716129772,0.2470914876975349,0.8649135595093413,0.986025962211696,0.852906704172527,0.4240601503759398,25,100,BLAT_ECOLX_2015,3B
159,esm2,5,0.6061709179204804,0.599728072406269,0.7141984157132715,0.0238498539839124,0.724552502445108,0.9487999012510244,0.7899203000468824,0.1744360902255639,19,100,BLAT_ECOLX_2015,3B
160,esm2,1,0.8911512683303764,0.3232204304420414,0.3933913931029695,0.3825458558190695,0.7590409686171493,0.915003477720436,0.9217138721879212,0.6299450549450549,129,320,BLAT_ECOLX_2015,3B
161,esm2,2,0.8510623234152184,0.3762750957119521,0.4515907349356809,0.6182912030842018,0.6523483814904089,0.7685668950550226,0.8985281419032211,0.7939560439560439,118,320,BLAT_ECOLX_2015,3B
162,esm2,3,0.8581372988849794,0.3648516552233681,0.4476639236809834,0.4222669668881208,0.7552619700644378,0.8892747946517431,0.9075438512418283,0.6582417582417581,129,320,BLAT_ECOLX_2015,3B
163,esm2,4,0.8358726626473479,0.402912674060235,0.4880528954054887,0.434910245279578,0.7074783428863202,0.8363775019655617,0.8895198340010242,0.6686355311355311,108,320,BLAT_ECOLX_2015,3B
164,esm2,5,0.8259423894201026,0.4043245272241602,0.4913222545493941,0.4818511769827779,0.7395657004153652,0.8777359229053093,0.8804898289958205,0.7866300366300366,115,320,BLAT_ECOLX_2015,3B
165,esm2,1,0.8865908764828747,0.3166477858894722,0.3909370261648381,0.5695039465038818,0.5925650858218451,0.7447342141299308,0.924505974756136,0.777995491635655,340,1000,BLAT_ECOLX_2015,3B
166,esm2,2,0.8958034736987504,0.299503598978263,0.3736693156092214,0.5459770954405587,0.5935210987598961,0.7745282696106772,0.92684483453362,0.785369329373742,356,1000,BLAT_ECOLX_2015,3B
167,esm2,3,0.8432923178334455,0.3687159635598858,0.4562954456961543,0.662298153532002,0.5463391605956442,0.67907997688617,0.9029059883066828,0.8238400960024003,302,1000,BLAT_ECOLX_2015,3B
168,esm2,4,0.895799014061496,0.3009270358002418,0.3740383231710065,0.575792764674607,0.5909593676956854,0.7453442659195899,0.923700761996803,0.7393729843246083,341,1000,BLAT_ECOLX_2015,3B
169,esm2,5,0.9118783363277028,0.2743754548790248,0.3413415388349092,0.6115792236139841,0.579521550959693,0.734938214279279,0.9248210385498312,0.8010905272631818,397,1000,BLAT_ECOLX_2015,3B
170,esm2,1,0.883989883606148,0.3049461523527553,0.3898237294991982,0.7124599532226823,0.4769237592647977,0.6205793648717783,0.920423486159876,0.8425666647734279,821,3200,BLAT_ECOLX_2015,3B
171,esm2,2,0.8718200472354473,0.3224537072912762,0.4108105883291069,0.7322864600464829,0.4660672453498293,0.5927912236715398,0.9149230392563849,0.8547522425183076,772,3200,BLAT_ECOLX_2015,3B
172,esm2,3,0.87070708400188,0.326370360095192,0.4134382617997252,0.7183666899950955,0.4659540779366463,0.6026282696790857,0.9148324190370052,0.845574065787704,756,3200,BLAT_ECOLX_2015,3B
173,esm2,4,0.8771787728806314,0.3142938319132006,0.4021899203009786,0.7217083905761352,0.4641924598357153,0.6040084397549956,0.9174442964347128,0.8519973770071785,787,3200,BLAT_ECOLX_2015,3B
174,esm2,5,0.8718572864048075,0.3205141478321399,0.4102451919306007,0.7230958564569484,0.4801393819396457,0.6055771578117038,0.9137194931809032,0.8508667245228096,762,3200,BLAT_ECOLX_2015,3B
175,esm2,1,0.8719828969927164,0.3218329120372726,0.4125274212257279,0.7586904797418412,0.4392617168971289,0.5625674405829693,0.9160264964930744,0.8601364462621778,1055,4996,BLAT_ECOLX_2015,3B
176,esm2,2,0.8644014338324101,0.331327436850685,0.4237353153354679,0.7432132420855104,0.453735483753907,0.5846537371259336,0.911092017266012,0.8592088905644188,950,4996,BLAT_ECOLX_2015,3B
177,esm2,3,0.8709869243979504,0.3234638290054331,0.4133700742032231,0.7638554046306829,0.4299615086745477,0.5608932729880858,0.9156516750135912,0.8701184122425882,1041,4996,BLAT_ECOLX_2015,3B
178,esm2,4,0.8811420349376902,0.3101716072933858,0.3974231575844258,0.730862307821125,0.4541633223619055,0.5947610390610446,0.9190244099953936,0.8504035671608884,1113,4996,BLAT_ECOLX_2015,3B
179,esm2,5,0.8729371551676008,0.3167421781482544,0.4100259395761719,0.7525872388736513,0.4409589965901789,0.5752560274989721,0.9148437127769692,0.8617911563748879,1073,4996,BLAT_ECOLX_2015,3B
180,esm2,1,0.971989282945803,0.141337748325166,0.1859102076865804,-0.3773782572162956,1.0119975059644253,1.2302729720883618,0.9784615384615384,0.3214285714285715,18,32,BLAT_ECOLX_2015,15B
181,esm2,2,0.9998336629413184,0.0130249179419778,0.0151074636205443,0.3760735044519471,0.5620260926061446,0.6863780734920479,0.9992307692307691,0.6785714285714287,42,32,BLAT_ECOLX_2015,15B
182,esm2,3,0.983640085424866,0.1219950305050864,0.1468275460441592,0.5437164445341733,0.5435516122250111,0.6665656875509404,0.9835897435897436,0.942857142857143,24,32,BLAT_ECOLX_2015,15B
183,esm2,4,0.8718368901872448,0.3101467454487844,0.3723616659120842,0.2665817870412116,1.0601061680032704,1.217822224909377,0.9630769230769228,0.6571428571428573,16,32,BLAT_ECOLX_2015,15B
184,esm2,5,0.7368264432433542,0.4894853097931108,0.5775165243420123,0.6202620187652231,0.664798084106842,0.6790877547389444,0.9213675213675212,1.0,12,32,BLAT_ECOLX_2015,15B
