,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Compression_method,Dataset,Dataset_Name,ModelSize,parameters,dataset_size,group,prot_length
376,esm2,2,0.2639606124571005,0.5811699556131873,0.7578518160585789,0.2036102976505486,0.5899027650526592,0.7814185360054878,0.4770019007607861,0.4051350011682261,35,mean,BG_STRSQ_hmmerbit,BG STRSQ,35M,35000000.0,3500,Enzyme function,501
377,esm2,3,0.2389047299603847,0.5965645969190768,0.7726092641751986,0.2580994835321908,0.5782253172502347,0.7438571911524604,0.4570942094473663,0.4683520017137639,36,mean,BG_STRSQ_hmmerbit,BG STRSQ,35M,35000000.0,3500,Enzyme function,501
378,esm2,4,0.3005223469093949,0.5422600813120603,0.7174609137198118,0.2565606802349974,0.6145648644658497,0.828576681945821,0.4939045838094904,0.496846856790475,64,mean,BG_STRSQ_hmmerbit,BG STRSQ,35M,35000000.0,3500,Enzyme function,501
379,esm2,5,0.2574193887528462,0.5910657060373681,0.7676938390487484,0.1972067503188478,0.5812829176957267,0.7553440580303307,0.4706731680430813,0.4244285704512107,33,mean,BG_STRSQ_hmmerbit,BG STRSQ,35M,35000000.0,3500,Enzyme function,501
380,esm2,1,0.184999757321152,1.224159981625286,1.4500001657111836,0.1716085815324125,1.199990897348233,1.44217454611162,0.4522519171268463,0.4427497820424665,33,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,35M,35000000.0,5259,Growth,286
381,esm2,2,0.155257526195913,1.247892535302016,1.4792869220183509,0.157367134762886,1.224052690530171,1.4424147934257403,0.4210851098684047,0.4262364855221807,29,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,35M,35000000.0,5259,Growth,286
382,esm2,3,0.1681503490885053,1.225937786027617,1.4574530222689763,0.14396688938507,1.2610575425069008,1.4934859430920402,0.4350860791316966,0.4056040262784511,28,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,35M,35000000.0,5259,Growth,286
383,esm2,4,0.1853373797053539,1.2126114636029746,1.4425978402642097,0.1553175505807325,1.2542945795030451,1.486768546137001,0.453055331352628,0.4066588731621026,34,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,35M,35000000.0,5259,Growth,286
384,esm2,5,0.1449200885766876,1.2483720210390077,1.4783822471364234,0.1385977538979421,1.2698917553124154,1.4998787591737006,0.4069341712961159,0.399564778942659,26,mean,BLAT_ECOLX_Palzkill2012,BLAT ECOLX 2012,35M,35000000.0,5259,Growth,286
385,esm2,1,0.3789757615599529,0.2363398796700312,0.2952231688275857,0.2702052965755408,0.261037467160816,0.3313703308469792,0.6192166932139352,0.5367675005751695,67,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,35M,35000000.0,1801,Growth,101
386,esm2,2,0.3843040697118401,0.2353369869840399,0.2964166736316788,0.2858023019639299,0.2595727007353989,0.3179539132809481,0.6365286286951843,0.5274419920769666,76,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,35M,35000000.0,1801,Growth,101
387,esm2,3,0.3808854612132624,0.2381177176654138,0.2996624778035121,0.3811150869176273,0.2269794338318018,0.2858363642537219,0.6317433250629456,0.6308584694888281,76,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,35M,35000000.0,1801,Growth,101
388,esm2,4,0.3742439503913612,0.2371504349493263,0.2970309145581217,0.3606902764006634,0.2452576521062732,0.3070374496743928,0.6258214227418615,0.6080428448159203,71,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,35M,35000000.0,1801,Growth,101
389,esm2,5,0.383071576878366,0.2368080879762945,0.2972355900201413,0.3136096011528432,0.2466897258709424,0.3084264892878244,0.6307321520795006,0.5712049953432369,74,mean,SUMO1_HUMAN_Roth2017,SUMO1 HUMAN,35M,35000000.0,1801,Growth,101
390,esm2,1,0.1156653650254602,0.4026090275864942,0.4854934074737307,0.1226292911829771,0.404553483544621,0.4838886145137791,0.3483626684164873,0.3646911447925739,11,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,35M,35000000.0,8329,Growth,439
391,esm2,2,0.1160655637645529,0.402161834263204,0.4838824520905808,0.1160211325231854,0.4054414965338782,0.4920177225930937,0.3480906666324382,0.3644209450468238,11,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,35M,35000000.0,8329,Growth,439
392,esm2,3,0.1355870219659998,0.3967407284829238,0.4787277962873668,0.1211396850130092,0.4057396713739969,0.4897962215326888,0.3759957473404812,0.3393443609236116,21,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,35M,35000000.0,8329,Growth,439
393,esm2,4,0.1172491182065599,0.4033431249666835,0.4869335448996071,0.1107139426620502,0.401383900721076,0.4800120088067003,0.3527928409235865,0.3475162810301384,11,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,35M,35000000.0,8329,Growth,439
394,esm2,5,0.1168628531501897,0.4044270071011345,0.486771193291364,0.1126456462434462,0.3956911673868311,0.480375274387568,0.3550969425895872,0.3449261673910864,13,mean,B3VI55_LIPSTSTABLE,B3VI55 LIPSTSTABLE,35M,35000000.0,8329,Growth,439
395,esm2,1,0.1388308027614669,0.5999388693068368,0.7893617322350104,0.1394087054988634,0.5940926351691028,0.7531409039834864,0.331553649034729,0.3251284912054324,12,mean,BRCA1_HUMAN_BRCT,BRCA1 BRCT,35M,35000000.0,1450,Growth,1863
396,esm2,2,0.1736628235066223,0.5835835406628385,0.7667714480890622,0.1308838261966206,0.5769709146722005,0.7841410876746058,0.3747206734554913,0.3143548241123417,23,mean,BRCA1_HUMAN_BRCT,BRCA1 BRCT,35M,35000000.0,1450,Growth,1863
397,esm2,3,0.154784082311195,0.581011876257986,0.762070188194346,0.0977634594826699,0.6397022516940827,0.8519096186683772,0.3402515431383178,0.2346865252579209,14,mean,BRCA1_HUMAN_BRCT,BRCA1 BRCT,35M,35000000.0,1450,Growth,1863
398,esm2,4,0.1371771633778824,0.5993441464874404,0.7870190038653768,0.1633795277065767,0.5847390349094665,0.755341599347053,0.3341329292265938,0.2933443235980023,15,mean,BRCA1_HUMAN_BRCT,BRCA1 BRCT,35M,35000000.0,1450,Growth,1863
399,esm2,5,0.1475297044498793,0.5934491272185558,0.7798953332665681,0.1053460078550443,0.5986954074460974,0.7910539674768892,0.3357805044447429,0.316861791541271,15,mean,BRCA1_HUMAN_BRCT,BRCA1 BRCT,35M,35000000.0,1450,Growth,1863
400,esm2,1,0.5501265378696223,0.1459207579224405,0.2047941816070796,0.5131866426104946,0.1553775817422466,0.2066230284850418,0.7387922385465284,0.6680348287892208,116,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,35M,35000000.0,3134,Enzyme function,189
401,esm2,2,0.5465951381805294,0.1468106655002104,0.2046034187875784,0.5564127587275047,0.1511838297166172,0.2013201693666897,0.7368537862115493,0.7142140246954644,120,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,35M,35000000.0,3134,Enzyme function,189
402,esm2,3,0.4800750330908775,0.1632725091195406,0.2158241939231968,0.3888174444458784,0.1702326870777895,0.2501027788507105,0.6775956825960303,0.6515404019037494,66,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,35M,35000000.0,3134,Enzyme function,189
403,esm2,4,0.4250834871876414,0.1715653603814014,0.2318247450651205,0.4065932634992427,0.1759449751734432,0.2269033204392736,0.6470930307414848,0.630968118398488,50,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,35M,35000000.0,3134,Enzyme function,189
404,esm2,5,0.5410548119576997,0.1500129199238709,0.2055625838467406,0.4945614648134575,0.1536415345997592,0.2160279639368127,0.7253826122478487,0.6947006680220738,102,mean,RASH_HUMAN_Kuriyan,RASH HUMAN,35M,35000000.0,3134,Enzyme function,189
405,esm2,1,0.4161256933287001,0.1600491019744138,0.2179319806784545,0.3411882155208858,0.1617912350239561,0.2162156231809016,0.5039306376898411,0.4867495065301398,23,mean,IF1_ECOLI,IF1 ECOLI,35M,35000000.0,1439,Growth,72
406,esm2,2,0.5821522108730373,0.1342551530150732,0.1814875769007252,0.5408469873218918,0.1428394496874046,0.1931971435259066,0.6126410547792043,0.5564299562993831,71,mean,IF1_ECOLI,IF1 ECOLI,35M,35000000.0,1439,Growth,72
407,esm2,3,0.5784104851659473,0.1313134171986194,0.1789025680935097,0.5241281442220375,0.1513356819255926,0.2093268203958944,0.6184615385929059,0.5978096931927102,62,mean,IF1_ECOLI,IF1 ECOLI,35M,35000000.0,1439,Growth,72
408,esm2,4,0.5889683694000623,0.1350325290109309,0.1823088621831829,0.4538526595688741,0.1438541382659349,0.1998672762263452,0.6001106504725343,0.5903643208425782,66,mean,IF1_ECOLI,IF1 ECOLI,35M,35000000.0,1439,Growth,72
409,esm2,5,0.2835467066628633,0.1761969154056528,0.2387962242314301,0.2829596777025713,0.1730435978499118,0.2367289831493389,0.455223347659822,0.4448387428333846,14,mean,IF1_ECOLI,IF1 ECOLI,35M,35000000.0,1439,Growth,72
410,esm2,1,0.0576291457605251,0.8279444009919169,1.080231472502809,0.0408967639222249,0.8451294323544103,1.1515173220614163,0.3045110606384716,0.265403662773338,3,mean,UBE4B_MOUSE_Klevit2013_singles,UBE4B singles,35M,35000000.0,899,Other,1173
411,esm2,2,0.1467246442827332,0.7811684888311232,1.0441503513805388,0.1049780000984181,0.8084045099642007,1.0491790510533685,0.3463865956247619,0.3250943959175694,11,mean,UBE4B_MOUSE_Klevit2013_singles,UBE4B singles,35M,35000000.0,899,Other,1173
412,esm2,3,0.1858784949232258,0.7594914377362653,1.0121896699265196,0.1886869546926045,0.7713946779775563,1.0288304919040392,0.4047383487137135,0.3896140506846465,24,mean,UBE4B_MOUSE_Klevit2013_singles,UBE4B singles,35M,35000000.0,899,Other,1173
413,esm2,4,0.0444167339346788,0.8401474036129402,1.1244264660420775,0.0500985321546006,0.8084996706616412,0.998386216777744,0.2890653557388756,0.2829930013101362,4,mean,UBE4B_MOUSE_Klevit2013_singles,UBE4B singles,35M,35000000.0,899,Other,1173
414,esm2,5,0.1688502248128778,0.7755560172047334,1.0166240098313897,0.0530618528966249,0.8223060696611182,1.1381816796225002,0.3731710708536414,0.2273962957815367,11,mean,UBE4B_MOUSE_Klevit2013_singles,UBE4B singles,35M,35000000.0,899,Other,1173
415,esm2,1,0.3070445544486823,0.1267828490082938,0.1552772441767826,0.2738588400214247,0.1318073119735011,0.1596131552600827,0.4951470933449796,0.4054610530720505,20,mean,RL401_YEAST_Fraser2016,RL401 2016,35M,35000000.0,1324,Growth,128
416,esm2,2,0.3318229778670024,0.1250331362514087,0.1533979507744472,0.2188221985957195,0.1280708025928531,0.1615959664623958,0.4931931097329409,0.3963182009227813,23,mean,RL401_YEAST_Fraser2016,RL401 2016,35M,35000000.0,1324,Growth,128
417,esm2,3,0.2804020262573036,0.132354076638463,0.1604006336706575,0.2590404564609393,0.1240468050552523,0.1515796958931689,0.4872073352547307,0.3975700014484963,18,mean,RL401_YEAST_Fraser2016,RL401 2016,35M,35000000.0,1324,Growth,128
418,esm2,4,0.3461273290359369,0.1196766491288816,0.1492554206366692,0.2487176945611232,0.1370989626746925,0.1678268215109465,0.4904747067310683,0.4819334668956346,31,mean,RL401_YEAST_Fraser2016,RL401 2016,35M,35000000.0,1324,Growth,128
419,esm2,5,0.3561374881164362,0.1195680321272508,0.1488643431875671,0.3782044292308434,0.1215152547612253,0.150913297840157,0.513712983376694,0.5739488134523937,33,mean,RL401_YEAST_Fraser2016,RL401 2016,35M,35000000.0,1324,Growth,128
420,esm2,1,0.2204503471744745,0.4621183204963779,0.5290581431533337,0.2061574760941645,0.4921324856937739,0.5609309694647017,0.489681166166647,0.5104734055554713,12,mean,TIM_THETH,TIM THETH,35M,35000000.0,1519,Growth,254
421,esm2,2,0.4593331196204585,0.3743361438934269,0.446814951186441,0.4623225139389634,0.3658028407699405,0.438438637726608,0.6908285906830927,0.6967820390553136,56,mean,TIM_THETH,TIM THETH,35M,35000000.0,1519,Growth,254
422,esm2,3,0.3019933874861608,0.4406281935237071,0.5103701450451823,0.1764312599360276,0.4533760445568147,0.5298739711859733,0.5682856218314175,0.3860677094456641,19,mean,TIM_THETH,TIM THETH,35M,35000000.0,1519,Growth,254
423,esm2,4,0.4010543720693555,0.3995566038561094,0.4714586116425935,0.3696503766263599,0.4006570192104209,0.4713899921714323,0.6405016870704656,0.6220995395484329,45,mean,TIM_THETH,TIM THETH,35M,35000000.0,1519,Growth,254
424,esm2,5,0.5149658298549201,0.3463300285571378,0.4202560142183175,0.4345621717645673,0.3916954319285758,0.4636672548352518,0.7180985795667946,0.675398765913538,72,mean,TIM_THETH,TIM THETH,35M,35000000.0,1519,Growth,254
425,esm2,1,0.303112585424851,0.2395640776183785,0.3125911180676945,0.273820858490177,0.2496913214887711,0.3244836030114592,0.4840985942800764,0.4708772932171011,65,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,35M,35000000.0,3984,Protein stability,245
426,esm2,2,0.311144464819799,0.2417369053806893,0.3165204958368929,0.2906752219585174,0.2319241776347926,0.2967604790716929,0.4947394562897227,0.4742761583224881,61,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,35M,35000000.0,3984,Protein stability,245
427,esm2,3,0.3165103469040135,0.2363287697052534,0.3074068359125479,0.2389548587764869,0.2549488801871354,0.3407043972099844,0.4965317690877417,0.4515351901660572,61,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,35M,35000000.0,3984,Protein stability,245
428,esm2,4,0.2918875284675315,0.2432167061782762,0.3182163043516668,0.2910630881330595,0.2417237333430524,0.3077672776028692,0.4840669895274042,0.4506911003557275,61,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,35M,35000000.0,3984,Protein stability,245
429,esm2,5,0.297334827861616,0.2408759798603713,0.3125135455153449,0.2887893294888048,0.2472906241978773,0.3265919437906445,0.4907863111865086,0.4488759132501934,60,mean,TPMT_HUMAN_Fowler2018,TPMT HUMAN,35M,35000000.0,3984,Protein stability,245
430,esm2,1,0.065808679827567,0.2316499376384191,0.3130655621209769,0.0542381176345824,0.2315341667642675,0.313977867338197,0.292871442279221,0.2518581310361598,30,mean,B3VI55_LIPST_Whitehead2015,B3VI55 LIPST,35M,35000000.0,8067,Growth,439
431,esm2,2,0.0806992505311665,0.230501650589831,0.3104156081463137,0.061970388768659,0.2313038904198926,0.3133028953716417,0.3086306186894224,0.2663051817843569,35,mean,B3VI55_LIPST_Whitehead2015,B3VI55 LIPST,35M,35000000.0,8067,Growth,439
432,esm2,3,0.0608160202301807,0.2316281914219533,0.313236278282518,0.0592650325236686,0.2350836329604407,0.3159392501067124,0.2835772200642269,0.2917053838874264,21,mean,B3VI55_LIPST_Whitehead2015,B3VI55 LIPST,35M,35000000.0,8067,Growth,439
433,esm2,4,0.0790284017834728,0.2300268601027146,0.3091962681922115,0.086569328988913,0.2303009034553523,0.3152066279713559,0.3050341124787919,0.3291295825312721,42,mean,B3VI55_LIPST_Whitehead2015,B3VI55 LIPST,35M,35000000.0,8067,Growth,439
434,esm2,5,0.0658145353529888,0.2321431384031936,0.3146679567205016,0.0566921196248912,0.2312421779138289,0.3072003992552948,0.2923496859464685,0.2636686170445915,23,mean,B3VI55_LIPST_Whitehead2015,B3VI55 LIPST,35M,35000000.0,8067,Growth,439
435,esm2,1,0.4106192780651464,1.2175836215194469,1.5032254671540122,0.2479216397478294,1.3501454981239265,1.6696630977900138,0.5844109310415209,0.4424243615519519,50,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,35M,35000000.0,989,Other,286
436,esm2,2,0.3556568058264302,1.2930199943924268,1.5784024359931972,0.3991842625135852,1.2183713899535145,1.4611959616126646,0.55147718909736,0.5431335636837644,50,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,35M,35000000.0,989,Other,286
437,esm2,3,0.4463375259741597,1.1584793801300166,1.4445699057560493,0.318024334776343,1.3304083562094329,1.6442077370896946,0.6061170164148394,0.5222467082579313,67,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,35M,35000000.0,989,Other,286
438,esm2,4,0.5049273092843634,1.066163156780127,1.341148100007516,0.2953632754243467,1.4021172644521949,1.7737046122757534,0.6238960985919534,0.5527954596598628,91,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,35M,35000000.0,989,Other,286
439,esm2,5,0.406397163227524,1.2350113185254787,1.528591948561823,0.112204449455101,1.3732615896400475,1.7084793266473908,0.5814657802350685,0.3246529322369655,55,mean,BLAT_ECOLX_Tenaillon2013,BLAT ECOLX 2013,35M,35000000.0,989,Other,286
440,esm2,1,0.12390893340315,0.2620310258753627,0.3326721756975965,0.0875175790197415,0.2739991180049283,0.3487960398310855,0.3268197051058357,0.2798120743749579,39,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,35M,35000000.0,1962,Growth,149
441,esm2,2,0.104848368837677,0.2591947958032795,0.3296004755530523,0.0685307751548429,0.2948751905875788,0.375649162708269,0.2921920529203743,0.2506988633832767,29,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,35M,35000000.0,1962,Growth,149
442,esm2,3,0.1487139568018313,0.2636714337866219,0.3337905188242501,0.0553619121993846,0.2622482447816065,0.3283106806101742,0.3430570541408861,0.261674370581212,45,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,35M,35000000.0,1962,Growth,149
443,esm2,4,0.121175194115055,0.2693583322868037,0.3394335121139502,0.0338807695231344,0.2646507628182945,0.3312759560543809,0.3122048611570773,0.214617547521479,35,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,35M,35000000.0,1962,Growth,149
444,esm2,5,0.121620706297688,0.2654131234415312,0.3363563658135129,0.082661270742076,0.2605350410828743,0.3362901041899859,0.3126277675042319,0.2446718857631654,32,mean,CALM1_HUMAN_Roth2017,CALM1 HUMAN,35M,35000000.0,1962,Growth,149
445,esm2,1,0.2586345608606188,0.2321093262338903,0.3395208017664416,0.1799886950265483,0.2468314319258198,0.3732386944393807,0.4245597555353168,0.3810384869310625,14,mean,DLG4_RAT_Ranganathan2012,DLG4 RAT,35M,35000000.0,1659,Peptide binding,724
446,esm2,2,0.1747066054443301,0.2404500958296977,0.3558171834312812,0.2157707497362708,0.2492749902251702,0.3732510979454739,0.3848896510500254,0.3844255218076162,9,mean,DLG4_RAT_Ranganathan2012,DLG4 RAT,35M,35000000.0,1659,Peptide binding,724
447,esm2,3,0.2071169637550951,0.2439878333432615,0.359366754987855,0.2687009775529119,0.2341536864964221,0.3193579846447194,0.400576575130889,0.4458866921562398,11,mean,DLG4_RAT_Ranganathan2012,DLG4 RAT,35M,35000000.0,1659,Peptide binding,724
448,esm2,4,0.2248142931512354,0.2331486622608576,0.3449862031262463,0.1621908981087972,0.2537722180869952,0.3852996632390105,0.381968728091157,0.418355820977372,9,mean,DLG4_RAT_Ranganathan2012,DLG4 RAT,35M,35000000.0,1659,Peptide binding,724
449,esm2,5,0.2495367913239519,0.2434702321121719,0.3534819583322341,0.1833262321066164,0.2214195616094385,0.3193813732541583,0.4293360759867527,0.3509959798970853,11,mean,DLG4_RAT_Ranganathan2012,DLG4 RAT,35M,35000000.0,1659,Peptide binding,724
450,esm2,1,0.0370013175980293,0.3788445109865074,0.5185909479917088,0.0125351492584526,0.3869230093570398,0.5034849596121285,0.238525788307134,0.1422314282414768,23,mean,PA_FLU_Sun2015,PA FLU,35M,35000000.0,2363,Viral replication,716
451,esm2,2,0.0462708295551723,0.3810857699687946,0.5253268348449279,-0.0061589126837502,0.3754558605697997,0.4641556933078563,0.2527070843364931,0.1831374650294734,32,mean,PA_FLU_Sun2015,PA FLU,35M,35000000.0,2363,Viral replication,716
452,esm2,3,0.0063723430803368,0.390338323233708,0.5343713395202618,-0.0001464430755397,0.3823190682972577,0.4735681670070822,0.1489572979568303,0.0325726324912393,5,mean,PA_FLU_Sun2015,PA FLU,35M,35000000.0,2363,Viral replication,716
453,esm2,4,0.0370888876539465,0.3758702632641654,0.4945992156112532,0.0139749541435362,0.4027880319888441,0.5937594587962386,0.2163242214216047,0.1627910382517332,23,mean,PA_FLU_Sun2015,PA FLU,35M,35000000.0,2363,Viral replication,716
454,esm2,5,0.0027800918100494,0.3873379630424425,0.5126026944811436,-0.0084323304585116,0.3928005424266692,0.5657084719742868,0.1188370801096557,0.0882003227963223,3,mean,PA_FLU_Sun2015,PA FLU,35M,35000000.0,2363,Viral replication,716
455,esm2,1,0.2191182654534258,3.9728103804039656,4.654542621602103,0.0880999247284185,4.320352858040622,5.119062718014258,0.4970311399457787,0.3179180830786518,18,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,35M,35000000.0,1195,Growth,881
456,esm2,2,0.2682495292407707,3.839275201773544,4.532012646998324,0.2285968309065686,3.944608176722188,4.611036594592012,0.5549246770535663,0.4965830383943696,29,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,35M,35000000.0,1195,Growth,881
457,esm2,3,0.1847516333911643,4.128466631847445,4.78917844399035,0.1583590908565958,4.139444678637773,4.808333811779384,0.4673680259803703,0.430470953213878,17,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,35M,35000000.0,1195,Growth,881
458,esm2,4,0.1951315950279347,4.050747878012797,4.739410424245947,0.1460645399906912,4.261406727794823,4.923639231268275,0.4739714902659096,0.389308949393145,13,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,35M,35000000.0,1195,Growth,881
459,esm2,5,0.150093295385425,4.222966549785566,4.890551211825781,0.1560677620757781,4.157357001444286,4.8134446927516805,0.4343052459695259,0.4449645294740234,12,mean,GAL4_YEAST_Shendure2015,GAL4 YEAST,35M,35000000.0,1195,Growth,881
460,esm2,1,0.0504884631319965,0.3359459301659332,0.390600588203031,0.0557320765453617,0.3444610930657483,0.3988648461754643,0.2999053507614599,0.3672103038059782,5,mean,POLG_HCVJF_Sun2014,POLG Sun2014,35M,35000000.0,1716,Viral replication,3033
