,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size
107,esm2_35M,3,0.3749292004343735,0.3131336354416003,0.3562059545723136,0.344763167231162,0.28125926711122,0.3315763935723413,0.5988084178810835,0.4709467493657951,8,100
108,esm2_35M,4,0.4358130143865747,0.2844322410076642,0.3311565764162936,0.2501838832737136,0.3615722739225553,0.3918685555874824,0.6273965413844185,0.4114651477340558,11,100
109,esm2_35M,5,0.3869615037046302,0.2966145202574199,0.3427033294258733,0.3096150206640601,0.3298163540415156,0.3837118109899163,0.540625613079608,0.4670819071227511,12,100
110,esm2_35M,1,0.4407550137270194,0.2968667816125491,0.3457229537812072,0.2624484136254367,0.3361799464834342,0.3916352724751913,0.6460891018408987,0.4471117343959577,21,320
111,esm2_35M,2,0.4953405419537249,0.2700295606965018,0.3297325383735137,0.2980119880120533,0.3046197488672965,0.377826248071852,0.6994140310707609,0.5244146423363444,28,320
112,esm2_35M,3,0.5095166604508206,0.2607211739389741,0.3246321151434066,0.2750755699776401,0.3239174728655322,0.3758776755985986,0.6674510195008704,0.5341797813079816,34,320
113,esm2_35M,4,0.4117039187633435,0.292927007517353,0.3497016102123216,0.3889234932600494,0.3067816716565854,0.3624397771990361,0.5860895176878077,0.6274587960706667,19,320
114,esm2_35M,5,0.4431662223629048,0.2851286841799783,0.3433961206040533,0.3213864706797326,0.3136911114879656,0.3838978910229808,0.6270684564902652,0.5282674564842803,21,320
115,esm2_35M,1,0.6990950567998112,0.1923928186356827,0.2468015189726148,0.5294235441122105,0.2401951191734692,0.3136819273856993,0.7893678527886043,0.6875894413876289,169,1000
116,esm2_35M,2,0.6679116521779633,0.2033888933121309,0.2605079091732296,0.5052539828863716,0.2448202468256023,0.3155835910487629,0.7677927601767202,0.6752680041867657,139,1000
117,esm2_35M,3,0.6450021871983784,0.2103800597340188,0.2703433561249769,0.4546364114938176,0.2480612683400608,0.3228243470185671,0.7614406560299604,0.6229291119916843,106,1000
118,esm2_35M,4,0.5692972443843844,0.2338531429507078,0.2966405954459089,0.5907018928689671,0.2339374547441407,0.2868311964604844,0.7142391351743981,0.710761945955041,100,1000
119,esm2_35M,5,0.719396633487257,0.1855750218758612,0.2380990196193543,0.3709136925921593,0.2757452416277175,0.3624000571539388,0.7817746798686837,0.611988043583384,137,1000
120,esm2_35M,1,0.6983933248447991,0.1922750013149695,0.248884083729095,0.5995688433559561,0.2143268365075924,0.2817856597673152,0.7829371670500912,0.7302680646717132,311,3200
121,esm2_35M,2,0.6844173499702476,0.1967994832605265,0.2534213870946323,0.6331598262774021,0.2148646734838276,0.2747518184873818,0.7773404438962707,0.7548901346279107,301,3200
122,esm2_35M,3,0.706450939224227,0.1891907682426612,0.2447291828289452,0.623930816702587,0.2121507114535767,0.2768091088117299,0.7912256490945161,0.7556244648622595,359,3200
123,esm2_35M,4,0.7073159367220545,0.1892468263611321,0.2444842526094165,0.6099766201872676,0.2112962455261156,0.2814063518319089,0.7902010100355152,0.727943438992269,361,3200
124,esm2_35M,5,0.7022128809831993,0.1891597559211461,0.2457279259728773,0.6141869585970076,0.2160258022937196,0.2836553355538241,0.7832007980437525,0.7419208484930926,357,3200
125,esm2_35M,1,0.6665976380915346,0.2008303571463518,0.258772584439329,0.6150513433631863,0.2110089601097816,0.2811594237167563,0.7663466807045171,0.7420712399664615,343,10000
126,esm2_35M,2,0.6648086058194013,0.2009403417098791,0.2602056482611504,0.634532623395115,0.2094815774514075,0.2709971627944166,0.7670264259527662,0.7534602786998816,345,10000
127,esm2_35M,3,0.663320456684257,0.2019659172882516,0.2607396480587043,0.6294137193264762,0.20956988508893,0.2730833583538665,0.7672144529460857,0.7444731972128493,348,10000
128,esm2_35M,4,0.657767073115523,0.2026685129575323,0.2622311027251202,0.6523343746961475,0.205330999017645,0.2669624283941992,0.7608766535587844,0.7705465805164795,345,10000
129,esm2_35M,5,0.6650512373676913,0.200685043142076,0.2609131750329777,0.6209133501522714,0.2122811247730728,0.2723831904571027,0.7688665549837403,0.7323544767705016,342,10000
130,esm2_35M,1,0.6604871725547496,0.2010172516588519,0.2609747450308064,0.6456516686811588,0.2060128941261982,0.2686646332506324,0.7634609228465613,0.759161360712989,338,32000
131,esm2_35M,2,0.6597062631227586,0.2016457575609817,0.2622044415000905,0.6442989635606897,0.2050665124646162,0.2652930915422441,0.7648044513991865,0.7477891416557964,336,32000
132,esm2_35M,3,0.6604075218975427,0.2015095404261195,0.2614972895789152,0.6403740551184041,0.2066161814543306,0.268683713366603,0.7640981220481182,0.7544673121083909,328,32000
133,esm2_35M,4,0.6565906538453116,0.2028567920019224,0.2627057005857995,0.6586258800121692,0.2003615638039157,0.2628014708990161,0.7625255762133957,0.7646712962208452,336,32000
134,esm2_35M,5,0.6575887773638361,0.2017966420559754,0.2624891995904742,0.6563969615696332,0.2034966051960318,0.2629954800537967,0.7615187570835773,0.7653183701068875,351,32000
135,esm2_35M,1,0.6559280319055223,0.2028184923740886,0.2633310720008095,0.6457983737727448,0.2049890552145854,0.2665133871526909,0.7608136110458301,0.7543207399145311,342,100000
136,esm2_35M,2,0.6538304853967827,0.2034649920546835,0.2641091478165265,0.6532444808927016,0.2031027779464123,0.2637972381443457,0.75959155172365,0.7588800527884006,344,100000
137,esm2_35M,3,0.6546102742090276,0.2031193214606251,0.2636269049590257,0.6484262951439388,0.2043344786224442,0.2663701948507693,0.7598712389797028,0.7572767550444026,338,100000
138,esm2_35M,4,0.654085266768148,0.2033023256047819,0.2639682566814956,0.6525678716963526,0.2035673868233468,0.264233520048179,0.7590946096581602,0.7629190200651011,349,100000
139,esm2_35M,5,0.6529105844943385,0.2033593204426151,0.2641322466182023,0.6566680776600274,0.2036772169150552,0.2637864201338796,0.7601862929912611,0.7584146462765026,338,100000
140,esm2_35M,1,0.6546862651941376,0.2032511069330033,0.2637141368533106,0.656750559025222,0.2034548653791963,0.2632651642368424,0.759630898989826,0.7613047761672894,347,320000
141,esm2_35M,2,0.6556936567396667,0.2031651357092905,0.2634731628858009,0.6525947620502655,0.2036492355537865,0.2642777187292503,0.7601818294517186,0.7584525346823284,351,320000
142,esm2_35M,3,0.6554492070875009,0.2032789931304924,0.2635316904873357,0.6537567487605156,0.2031917726295244,0.2639782620332016,0.7608809731961175,0.7560816508120062,352,320000
143,esm2_35M,4,0.6556970965490638,0.2029539474597725,0.26333867599126,0.6527577462870313,0.2038933519981692,0.264752414527272,0.7595392518527726,0.7621712495453734,352,320000
144,esm2_35M,5,0.6552510384461336,0.2033099197847027,0.2635799469373358,0.6555598497449894,0.2028818876409705,0.2633984822859305,0.760060202632102,0.7600000153581868,349,320000
145,esm2_35M,1,0.6545950679619221,0.2035651639166922,0.2639841611092833,0.6530376888393512,0.2036865074380294,0.2640966146220974,0.7607388038020787,0.7562598331335941,346,496137
146,esm2_35M,2,0.6543081103877864,0.2037159342377003,0.2641255489341226,0.654615335452335,0.2035403261621771,0.2633656806508438,0.760381047924231,0.7589326236294955,348,496137
147,esm2_35M,3,0.6545592541856085,0.203515374298191,0.2638226770092137,0.6526507581219522,0.2041097290503587,0.2649432081980196,0.7596011283389109,0.7607022390092881,346,496137
148,esm2_35M,4,0.6542072294836516,0.2034738353564533,0.2639460732355111,0.6540582324060427,0.2037913645424496,0.2644545087971127,0.7593322252412079,0.7615556933523008,349,496137
149,esm2_35M,5,0.6543057768826195,0.2035999963570817,0.2639453034282514,0.6542150197922794,0.2035133129470782,0.2642483930857038,0.7597439609007611,0.7605696326374939,344,496137
150,esm2_150M,1,0.6198950949659134,0.2281285331248392,0.2632048216750682,-0.6016186161423667,0.4694602105750969,0.5873753561922312,0.7846499193192846,0.07881104062391,9,32
151,esm2_150M,2,0.0,0.4300866131901441,0.4499118270202449,-0.0459651142163379,0.4182396786262799,0.4376284784424005,,,0,32
152,esm2_150M,3,0.0,0.4307490436642899,0.4523454338454871,-0.0008437195791157,0.3835740037764743,0.4219799172031425,,,0,32
153,esm2_150M,4,0.0,0.4274609586144971,0.4448312954200319,-0.2044630204392235,0.4485420924625512,0.4626722409794845,,,0,32
154,esm2_150M,5,0.9998990368731788,0.0033314648125594,0.0045609431073196,-4.403215949166778,0.8082849489396623,0.9635384790009364,0.9778758951722418,-0.7247137945655605,556,32
155,esm2_150M,1,0.3773306658986428,0.2954609207939246,0.3471139591986132,0.286360572796929,0.3110547947976939,0.3856012765987147,0.5988166041666843,0.5242370771130193,4,100
156,esm2_150M,2,0.314933616549216,0.3245905215449144,0.3698315849340474,0.2909535866102366,0.3101693966791325,0.3609585685055368,0.5176868678236753,0.7045656730883408,4,100
